naxIpaWe	n	na	nax	naxI	e	We	aWe	paWe	NN
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
cala	c	ca	cal	cala	a	la	ala	cala	VM

Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
kaKano	k	ka	kaK	kaKa	o	no	ano	Kano	PRP
emana	e	em	ema	eman	a	na	ana	mana	DEM
BAbini	B	BA	BAb	BAbi	i	ni	ini	bini	NN

kaKano	k	ka	kaK	kaKa	o	no	ano	Kano	PRP
emana	e	em	ema	eman	a	na	ana	mana	PRP
Sunini	S	Su	Sun	Suni	i	ni	ini	nini	VM

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
Aswe	A	As	Asw	Aswe	e	we	swe	Aswe	JJ
Aswe	A	As	Asw	Aswe	e	we	swe	Aswe	RDP
balilena	b	ba	bal	bali	a	na	ena	lena	VM
pqWibIwe	p	pq	pqW	pqWi	e	we	Iwe	bIwe	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
agamya	a	ag	aga	agam	a	ya	mya	amya	JJ
wa	w	wa	wa	wa	a	wa	wa	wa	NN
sWAna	s	sW	sWA	sWAn	a	na	Ana	WAna	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM
era	e	er	era	era	a	ra	era	era	PRP
ceyZe	c	ce	cey	ceyZ	e	Ze	yZe	eyZe	PSP
BAla	B	BA	BAl	BAla	a	la	Ala	BAla	JJ
Amio	A	Am	Ami	Amio	o	io	mio	Amio	PRP
kaKano	k	ka	kaK	kaKa	o	no	ano	Kano	PRP
Suneci	S	Su	Sun	Sune	i	ci	eci	neci	VM
mane	m	ma	man	mane	e	ne	ane	mane	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

ekatu	e	ek	eka	ekat	u	tu	atu	katu	QF
hAsiyZA	h	hA	hAs	hAsi	A	ZA	yZA	iyZA	NN
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
pAgalAra	p	pA	pAg	pAga	a	ra	Ara	lAra	NN
hAwe	h	hA	hAw	hAwe	e	we	Awe	hAwe	NN
padZe	p	pa	pad	padZ	e	Ze	dZe	adZe	VM
E	E	E	E	E	E	E	E	E	DEM
behAlA	b	be	beh	behA	A	lA	AlA	hAlA	NN
becArAra	b	be	bec	becA	a	ra	Ara	rAra	NN
xurxaSAra	x	xu	xur	xurx	a	ra	Ara	SAra	NN
abaXi	a	ab	aba	abaX	i	Xi	aXi	baXi	PSP
nei	n	ne	nei	nei	i	ei	nei	nei	VM

Amii	A	Am	Ami	Amii	i	ii	mii	Amii	PRP
boXahayZa	b	bo	boX	boXa	a	Za	yZa	ayZa	RB
oke	o	ok	oke	oke	e	ke	oke	oke	PRP
xaSabAra	x	xa	xaS	xaSa	a	ra	Ara	bAra	NN
uxXAra	u	ux	uxX	uxXA	a	ra	Ara	XAra	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
xiyZeci	x	xi	xiy	xiyZ	i	ci	eci	Zeci	VAUX

eKano	e	eK	eKa	eKan	o	no	ano	Kano	PRP
Suneci	S	Su	Sun	Sune	i	ci	eci	neci	VM
apUrbara	a	ap	apU	apUr	a	ra	ara	bara	NN
kACe	k	kA	kAC	kACe	e	Ce	ACe	kACe	NST
pAzca	p	pA	pAz	pAzc	a	ca	zca	Azca	QC
tAkAyZa	t	tA	tAk	tAkA	a	Za	yZa	AyZa	NN
bAzXA	b	bA	bAz	bAzX	A	XA	zXA	AzXA	VM
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VAUX

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM

ozra	o	oz	ozr	ozra	a	ra	zra	ozra	PRP
nAma	n	nA	nAm	nAma	a	ma	Ama	nAma	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
tAkAtA	t	tA	tAk	tAkA	A	tA	AtA	kAtA	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
wAzke	w	wA	wAz	wAzk	e	ke	zke	Azke	PRP
pATiyZe	p	pA	pAT	pATi	e	Ze	yZe	iyZe	VM
xeba	x	xe	xeb	xeba	a	ba	eba	xeba	VAUX

gACapAlAra	g	gA	gAC	gACa	a	ra	Ara	lAra	NNP
AdZAle	A	Ad	AdZ	AdZA	e	le	Ale	ZAle	NN
ekaKAnA	e	ek	eka	ekaK	A	nA	AnA	KAnA	QC
xowalA	x	xo	xow	xowa	A	lA	alA	walA	JJ
kATera	k	kA	kAT	kATe	a	ra	era	Tera	NN
bAdZi	b	bA	bAd	bAdZ	i	Zi	dZi	AdZi	NN

ekawalAtA	e	ek	eka	ekaw	A	tA	AtA	lAtA	QC
pAzka	p	pA	pAz	pAzk	a	ka	zka	Azka	NN
joyZArera	j	jo	joy	joyZ	a	ra	era	rera	NN
jala	j	ja	jal	jala	a	la	ala	jala	NN
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
xeno	x	xe	xen	xeno	o	no	eno	xeno	NN
gACe	g	gA	gAC	gACe	e	Ce	ACe	gACe	NN
xaKala	x	xa	xaK	xaKa	a	la	ala	Kala	NN
kariyZACe	k	ka	kar	kari	e	Ce	ACe	ZACe	VM
sumuKe	s	su	sum	sumu	e	Ke	uKe	muKe	NN
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
kATera	k	kA	kAT	kATe	a	ra	era	Tera	NN
sizdZi	s	si	siz	sizd	i	Zi	dZi	zdZi	NN
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
wAhArai	w	wA	wAh	wAhA	i	ai	rai	Arai	PRP
sarbocca	s	sa	sar	sarb	a	ca	cca	occa	JJ
XApe	X	XA	XAp	XApe	e	pe	Ape	XApe	NN
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
woraNera	w	wo	wor	wora	a	ra	era	Nera	NN
mawa	m	ma	maw	mawa	a	wa	awa	mawa	PSP
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
wAhAwe	w	wA	wAh	wAhA	e	we	Awe	hAwe	PRP
maswabadZa	m	ma	mas	masw	a	Za	dZa	adZa	NN
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
rafgIna	r	ra	raf	rafg	a	na	Ina	gIna	JJ
cInAlanTana	c	cI	cIn	cInA	a	na	ana	Tana	NN
JuliweCe	J	Ju	Jul	Juli	e	Ce	eCe	weCe	VM

Biwarera	B	Bi	Biw	Biwa	a	ra	era	rera	NST
Aloke	A	Al	Alo	Alok	e	ke	oke	loke	NN
spaRta	s	sp	spa	spaR	a	ta	Rta	aRta	JJ
padZA	p	pa	pad	padZ	A	ZA	dZA	adZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
gAyZe	g	gA	gAy	gAyZ	e	Ze	yZe	AyZe	NN
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	JJ
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	RDP
kAlo	k	kA	kAl	kAlo	o	lo	Alo	kAlo	JJ
akRare	a	ak	akR	akRa	e	re	are	Rare	NN
iMrAjiwe	i	iM	iMr	iMrA	e	we	iwe	jiwe	NN
leKA	l	le	leK	leKA	A	KA	eKA	leKA	VM
SaSiwArA	S	Sa	SaS	SaSi	A	rA	ArA	wArA	NN
laj‌	l	la	laj	laj‌	‌	j‌	aj‌	laj‌	NN

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
balila	b	ba	bal	bali	a	la	ila	lila	JJ
bAdZira	b	bA	bAd	bAdZ	a	ra	ira	Zira	NN
nAma	n	nA	nAm	nAma	a	ma	Ama	nAma	NN
rAKA	r	rA	rAK	rAKA	A	KA	AKA	rAKA	VM
hayZeCe	h	ha	hay	hayZ	e	Ce	eCe	ZeCe	VAUX
SaSiwArA	S	Sa	SaS	SaSi	A	rA	ArA	wArA	NN
laj‌	l	la	laj	laj‌	‌	j‌	aj‌	laj‌	NN

laj‌	l	la	laj	laj‌	‌	j‌	aj‌	laj‌	NN
wa	w	wa	wa	wa	a	wa	wa	wa	NN
buJalAma	b	bu	buJ	buJa	a	ma	Ama	lAma	VM
SaSiwArAtA	S	Sa	SaS	SaSi	A	tA	AtA	rAtA	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
tipiyZA	t	ti	tip	tipi	A	ZA	yZA	iyZA	VM
hAsiyZA	h	hA	hAs	hAsi	A	ZA	yZA	iyZA	NN
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
SaSipaxara	S	Sa	SaS	SaSi	a	ra	ara	xara	NN
SaSI	S	Sa	SaS	SaSI	I	SI	aSI	SaSI	NN
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
nabawArAra	n	na	nab	naba	a	ra	Ara	rAra	NN
wArA	w	wA	wAr	wArA	A	rA	ArA	wArA	PRP
eka	e	ek	eka	eka	a	ka	eka	eka	QC
kare	k	ka	kar	kare	e	re	are	kare	VM
SaSiwArA	S	Sa	SaS	SaSi	A	rA	ArA	wArA	NN
laj‌	l	la	laj	laj‌	‌	j‌	aj‌	laj‌	VM
hayZeCe	h	ha	hay	hayZ	e	Ce	eCe	ZeCe	VAUX

BArawIra	B	BA	BAr	BAra	a	ra	Ira	wIra	NNP
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
gamBIra	g	ga	gam	gamB	a	ra	Ira	BIra	JJ
haila	h	ha	hai	hail	a	la	ila	aila	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
e	e	e	e	e	e	e	e	e	PRP
BArI	B	BA	BAr	BArI	I	rI	ArI	BArI	INTF
anyAyZa	a	an	any	anyA	a	Za	yZa	AyZa	JJ

e-saba	e	e-	e-s	e-sa	a	ba	aba	saba	PRP
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
praSrayZa	p	pr	pra	praS	a	Za	yZa	ayZa	VM
xAo	x	xA	xAo	xAo	o	Ao	xAo	xAo	VAUX
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
kare	k	ka	kar	kare	e	re	are	kare	RP

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
hAsiyZA	h	hA	hAs	hAsi	A	ZA	yZA	iyZA	VM
Pelilena	P	Pe	Pel	Peli	a	na	ena	lena	VAUX
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
xAxAtike	x	xA	xAx	xAxA	e	ke	ike	tike	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
sarbaSakwimAna	s	sa	sar	sarb	a	na	Ana	mAna	JJ
mane	m	ma	man	mane	e	ne	ane	mane	NN
kara	k	ka	kar	kara	a	ra	ara	kara	VM

ke	k	ke	ke	ke	e	ke	ke	ke	WQ
kAra	k	kA	kAr	kAra	a	ra	Ara	kAra	WQ
lajera	l	la	laj	laje	a	ra	era	jera	NN
nAma	n	nA	nAm	nAma	a	ma	Ama	nAma	NN
SaSiwArA	S	Sa	SaS	SaSi	A	rA	ArA	wArA	NN
rAKabe	r	rA	rAK	rAKa	e	be	abe	Kabe	VM
ke	k	ke	ke	ke	e	ke	ke	ke	WQ
kAra	k	kA	kAr	kAra	a	ra	Ara	kAra	WQ
pyAlesera	p	py	pyA	pyAl	a	ra	era	sera	NNP
nAma	n	nA	nAm	nAma	a	ma	Ama	nAma	NN
apUrba-BArawI	a	ap	apU	apUr	I	wI	awI	rawI	JJ
rAKabe	r	rA	rAK	rAKa	e	be	abe	Kabe	VM
se	s	se	se	se	e	se	se	se	PRP
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
TekAba	T	Te	Tek	TekA	a	ba	Aba	kAba	VM
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
kare	k	ka	kar	kare	e	re	are	kare	RP

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
rAga	r	rA	rAg	rAga	a	ga	Aga	rAga	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
xAxA	x	xA	xAx	xAxA	A	xA	AxA	xAxA	NN
e-saba	e	e-	e-s	e-sa	a	ba	aba	saba	DEM
noMrA	n	no	noM	noMr	A	rA	MrA	oMrA	JJ
kANda	k	kA	kAN	kANd	a	da	Nda	ANda	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
bAraNa	b	bA	bAr	bAra	a	Na	aNa	raNa	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
xAo	x	xA	xAo	xAo	o	Ao	xAo	xAo	VAUX

naile	n	na	nai	nail	e	le	ile	aile	CC
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
ozra	o	oz	ozr	ozra	a	ra	zra	ozra	PRP
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
yAbo	y	yA	yAb	yAbo	o	bo	Abo	yAbo	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
Sunaci	S	Su	Sun	Suna	i	ci	aci	naci	VAUX
oxera	o	ox	oxe	oxer	a	ra	era	xera	PRP
SIGra	S	SI	SIG	SIGr	a	ra	Gra	IGra	JJ
biyZe	b	bi	biy	biyZ	e	Ze	yZe	iyZe	NN
habe	h	ha	hab	habe	e	be	abe	habe	VM

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
byAkula	b	by	byA	byAk	a	la	ula	kula	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	JJ
biyZe	b	bi	biy	biyZ	e	Ze	yZe	iyZe	NN
habe	h	ha	hab	habe	e	be	abe	habe	VM
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
kare	k	ka	kar	kare	e	re	are	kare	VM
ora	o	or	ora	ora	a	ra	ora	ora	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
sbAmI	s	sb	sbA	sbAm	I	mI	AmI	bAmI	NN
bezce	b	be	bez	bezc	e	ce	zce	ezce	VM
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VAUX

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
BAgya	B	BA	BAg	BAgy	a	ya	gya	Agya	NN
suprasanna	s	su	sup	supr	a	na	nna	anna	JJ
hale	h	ha	hal	hale	e	le	ale	hale	VM
marawe	m	ma	mar	mara	e	we	awe	rawe	VM
kawakRaNa	k	ka	kaw	kawa	a	Na	aNa	RaNa	NN
xixi	x	xi	xix	xixi	i	xi	ixi	xixi	NN

Suneci	S	Su	Sun	Sune	i	ci	eci	neci	VM
byAtA	b	by	byA	byAt	A	tA	AtA	yAtA	NN
marece	m	ma	mar	mare	e	ce	ece	rece	VM
xina-panara	x	xi	xin	xina	a	ra	ara	nara	NN
hala	h	ha	hal	hala	a	la	ala	hala	VM

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
awiSayZa	a	aw	awi	awiS	a	Za	yZa	ayZa	JJ
birakwisawwbeo	b	bi	bir	bira	o	eo	beo	wbeo	NN
hAsiyZA	h	hA	hAs	hAsi	A	ZA	yZA	iyZA	VM
PeliyZA	P	Pe	Pel	Peli	A	ZA	yZA	iyZA	VAUX
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
o	o	o	o	o	o	o	o	o	CC
hayZawa	h	ha	hay	hayZ	a	wa	awa	Zawa	RB
miCe	m	mi	miC	miCe	e	Ce	iCe	miCe	VM
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN

wACAdZA	w	wA	wAC	wACA	A	ZA	dZA	AdZA	CC
eka	e	ek	eka	eka	a	ka	eka	eka	QC
baCara	b	ba	baC	baCa	a	ra	ara	Cara	NN
anwawaH	a	an	anw	anwa	H	aH	waH	awaH	RB
oxera	o	ox	oxe	oxer	a	ra	era	xera	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	NN
WAmawei	W	WA	WAm	WAma	i	ei	wei	awei	VM
habe	h	ha	hab	habe	e	be	abe	habe	VAUX
naile	n	na	nai	nail	e	le	ile	aile	CC
se	s	se	se	se	e	se	se	se	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
BArI	B	BA	BAr	BArI	I	rI	ArI	BArI	JJ
biSrI	b	bi	biS	biSr	I	rI	SrI	iSrI	NN
xeKAbe	x	xe	xeK	xeKA	e	be	Abe	KAbe	VM

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
ukaNTA	u	uk	uka	ukaN	A	TA	NTA	aNTA	NN
xeKiyZA	x	xe	xeK	xeKi	A	ZA	yZA	iyZA	VM
dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
gamBIra	g	ga	gam	gamB	a	ra	Ira	BIra	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
balilena	b	ba	bal	bali	a	na	ena	lena	VM
beSa	b	be	beS	beSa	a	Sa	eSa	beSa	INTF
bale	b	ba	bal	bale	e	le	ale	bale	UT
xeKabo	x	xe	xeK	xeKa	o	bo	abo	Kabo	VM

wabe	w	wa	wab	wabe	e	be	abe	wabe	CC
WAmale	W	WA	WAm	WAma	e	le	ale	male	VM
biSrI	b	bi	biS	biSr	I	rI	SrI	iSrI	NN
xeKAbe	x	xe	xeK	xeKA	e	be	Abe	KAbe	VM
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
nA-WAmale	n	nA	nA-	nA-W	e	le	ale	male	NN
biSrI	b	bi	biS	biSr	I	rI	SrI	iSrI	NN
xeKAbe	x	xe	xeK	xeKA	e	be	Abe	KAbe	VM
seitei	s	se	sei	seit	i	ei	tei	itei	PRP
cinwAra	c	ci	cin	cinw	a	ra	Ara	wAra	NN
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
ifgiwera	i	if	ifg	ifgi	a	ra	era	wera	NN
pare	p	pa	par	pare	e	re	are	pare	NST
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	JJ
lajjAyZa	l	la	laj	lajj	a	Za	yZa	AyZa	NN
nIraba	n	nI	nIr	nIra	a	ba	aba	raba	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX

sizdZiwe	s	si	siz	sizd	e	we	iwe	Ziwe	NN
uTiwe	u	uT	uTi	uTiw	e	we	iwe	Tiwe	NN
uTiwe	u	uT	uTi	uTiw	e	we	iwe	Tiwe	VM
dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
cApA-galAyZa	c	cA	cAp	cApA	a	Za	yZa	AyZa	NN
baliwe	b	ba	bal	bali	e	we	iwe	liwe	VM
lAgilena	l	lA	lAg	lAgi	a	na	ena	lena	VAUX
pAgalAtAra	p	pA	pAg	pAga	a	ra	Ara	tAra	NN
janyei	j	ja	jan	jany	i	ei	yei	nyei	PSP
kaRta	k	ka	kaR	kaRt	a	ta	Rta	aRta	JJ
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
Suneci	S	Su	Sun	Sune	i	ci	eci	neci	NN
E	E	E	E	E	E	E	E	E	DEM
swrIlokatike	s	sw	swr	swrI	e	ke	ike	tike	NN
nAki	n	nA	nAk	nAki	i	ki	Aki	nAki	RP
o	o	o	o	o	o	o	o	o	CC
yaWArWai	y	ya	yaW	yaWA	i	ai	Wai	rWai	JJ
BAlabAse	B	BA	BAl	BAla	e	se	Ase	bAse	NN

Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
kAuke	k	kA	kAu	kAuk	e	ke	uke	Auke	PRP
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
bAsawa	b	bA	bAs	bAsa	a	wa	awa	sawa	NN

sahasA	s	sa	sah	saha	A	sA	asA	hasA	JJ
niHSbAsa	n	ni	niH	niHS	a	sa	Asa	bAsa	NN
PeliyZA	P	Pe	Pel	Peli	A	ZA	yZA	iyZA	VM
kahilena	k	ka	kah	kahi	a	na	ena	lena	VAUX
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
saMsArera	s	sa	saM	saMs	a	ra	era	rera	NN
BAla-manxera	B	BA	BAl	BAla	a	ra	era	xera	NN
ParamASa	P	Pa	Par	Para	a	Sa	ASa	mASa	XC
banXugaNera	b	ba	ban	banX	a	ra	era	Nera	NN
aBiruci	a	aB	aBi	aBir	i	ci	uci	ruci	NN
e-saba	e	e-	e-s	e-sa	a	ba	aba	saba	PRP
awi	a	aw	awi	awi	i	wi	awi	awi	INTF
wucCa	w	wu	wuc	wucC	a	Ca	cCa	ucCa	JJ
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP

kebala	k	ke	keb	keba	a	la	ala	bala	RB
eituku	e	ei	eit	eitu	u	ku	uku	tuku	PRP
kAmanA	k	kA	kAm	kAma	A	nA	anA	manA	NN
kari	k	ka	kar	kari	i	ri	ari	kari	VM
ora	o	or	ora	ora	a	ra	ora	ora	PRP
BAlabAsAra	B	BA	BAl	BAla	a	ra	Ara	sAra	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
sawya	s	sa	saw	sawy	a	ya	wya	awya	NN
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
WAke	W	WA	WAk	WAke	e	ke	Ake	WAke	VM
wa	w	wa	wa	wa	a	wa	wa	wa	NN
sei	s	se	sei	sei	i	ei	sei	sei	DEM
sawyai	s	sa	saw	sawy	i	ai	yai	wyai	NN
yena	y	ye	yen	yena	a	na	ena	yena	RP
oke	o	ok	oke	oke	e	ke	oke	oke	PRP
uxXAra	u	ux	uxX	uxXA	a	ra	Ara	XAra	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
xeyZa	x	xe	xey	xeyZ	a	Za	yZa	eyZa	VAUX

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
camakiyZA	c	ca	cam	cama	A	ZA	yZA	iyZA	VM
uTila	u	uT	uTi	uTil	a	la	ila	Tila	VAUX

ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
wemani	w	we	wem	wema	i	ni	ani	mani	PRP
cApAkaNTe	c	cA	cAp	cApA	e	Te	NTe	aNTe	VM
sahasA	s	sa	sah	saha	A	sA	asA	hasA	NN
praSna	p	pr	pra	praS	a	na	Sna	aSna	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
Pelila	P	Pe	Pel	Peli	a	la	ila	lila	VAUX
saMsAre	s	sa	saM	saMs	e	re	Are	sAre	NN
wA	w	wA	wA	wA	A	wA	wA	wA	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
xAxA	x	xA	xAx	xAxA	A	xA	AxA	xAxA	NN

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
anXakArei	a	an	anX	anXa	i	ei	rei	Arei	NN
ekabAra	e	ek	eka	ekab	a	ra	Ara	bAra	NN
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
PiriyZA	P	Pi	Pir	Piri	A	ZA	yZA	iyZA	VM
cAhilena	c	cA	cAh	cAhi	a	na	ena	lena	VAUX

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
pare	p	pa	par	pare	e	re	are	pare	NST
niHSabxapaxe	n	ni	niH	niHS	e	xe	axe	paxe	NN
uTiyZA	u	uT	uTi	uTiy	A	ZA	yZA	iyZA	VM
guNIra	g	gu	guN	guNI	a	ra	Ira	NIra	NN
banXa-xarajAra	b	ba	ban	banX	a	ra	Ara	jAra	NN
sammuKe	s	sa	sam	samm	e	Ke	uKe	muKe	NST
giyZA	g	gi	giy	giyZ	A	ZA	yZA	iyZA	VM
xAzdZAilena	x	xA	xAz	xAzd	a	na	ena	lena	VAUX

dAka	d	dA	dAk	dAka	a	ka	Aka	dAka	NN
SuniyZA	S	Su	Sun	Suni	A	ZA	yZA	iyZA	VM
behAlA	b	be	beh	behA	A	lA	AlA	hAlA	NN
WAmila	W	WA	WAm	WAmi	a	la	ila	mila	VM

KAnika	K	KA	KAn	KAni	a	ka	ika	nika	JJ
pare	p	pa	par	pare	e	re	are	pare	NN
Biwara	B	Bi	Biw	Biwa	a	ra	ara	wara	NST
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
xbAra	x	xb	xbA	xbAr	a	ra	Ara	bAra	NN
KuliyZA	K	Ku	Kul	Kuli	A	ZA	yZA	iyZA	VM
SaSipaxa	S	Sa	SaS	SaSi	a	xa	axa	paxa	NN
bAhire	b	bA	bAh	bAhi	e	re	ire	hire	NST
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
xAzdZAila	x	xA	xAz	xAzd	a	la	ila	Aila	VAUX

dAkwArake	d	dA	dAk	dAkw	e	ke	ake	rake	NN
se	s	se	se	se	e	se	se	se	PRP
sahajei	s	sa	sah	saha	i	ei	jei	ajei	RB
cinila	c	ci	cin	cini	a	la	ila	nila	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
AzXAre	A	Az	AzX	AzXA	e	re	Are	XAre	NN
TAhara	T	TA	TAh	TAha	a	ra	ara	hara	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
BArawIke	B	BA	BAr	BAra	e	ke	Ike	wIke	NN
ciniwe	c	ci	cin	cini	e	we	iwe	niwe	VM
pAriyZA	p	pA	pAr	pAri	A	ZA	yZA	iyZA	VAUX
ekebAre	e	ek	eke	ekeb	e	re	Are	bAre	RB
lAPAiyZA	l	lA	lAP	lAPA	A	ZA	yZA	iyZA	VM
uTila	u	uT	uTi	uTil	a	la	ila	Tila	VAUX
ayAz	a	ay	ayA	ayAz	z	Az	yAz	ayAz	JJ
Apani	A	Ap	Apa	Apan	i	ni	ani	pani	PRP

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP

Asuna	A	As	Asu	Asun	a	na	una	suna	VM
Asuna	A	As	Asu	Asun	a	na	una	suna	VAUX
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
Asuna	A	As	Asu	Asun	a	na	una	suna	VM

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
se	s	se	se	se	e	se	se	se	PRP
xui	x	xu	xui	xui	i	ui	xui	xui	QC
hAwa	h	hA	hAw	hAwa	a	wa	Awa	hAwa	NN
XariyZA	X	Xa	Xar	Xari	A	ZA	yZA	iyZA	VM
