PiribAra	P	Pi	Pir	Piri	a	ra	Ara	bAra	JJ
uTiwe	u	uT	uTi	uTiw	e	we	iwe	Tiwe	VAUX
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
hAyZa	h	hA	hAy	hAyZ	a	Za	yZa	AyZa	INJ
re	r	re	re	re	e	re	re	re	RP

e	e	e	e	e	e	e	e	e	DEM
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
sexina	s	se	sex	sexi	a	na	ina	xina	NN
kiCuwei	k	ki	kiC	kiCu	i	ei	wei	uwei	PRP
bAhira	b	bA	bAh	bAhi	a	ra	ira	hira	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG

Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
niRPala	n	ni	niR	niRP	a	la	ala	Pala	JJ
aBimAna	a	aB	aBi	aBim	a	na	Ana	mAna	NN
o	o	o	o	o	o	o	o	o	CC
pracaNda	p	pr	pra	prac	a	da	Nda	aNda	JJ
bARpocCbAse	b	bA	bAR	bARp	e	se	Ase	bAse	NN
kaNTa	k	ka	kaN	kaNT	a	Ta	NTa	aNTa	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
bAraMbAra	b	bA	bAr	bAra	a	ra	Ara	bAra	NN
ruxXa	r	ru	rux	ruxX	a	Xa	xXa	uxXa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
Asiwe	A	As	Asi	Asiw	e	we	iwe	siwe	VAUX
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
aKaNda	a	aK	aKa	aKaN	a	da	Nda	aNda	JJ
bexanAke	b	be	bex	bexa	e	ke	Ake	nAke	NN
mahimera	m	ma	mah	mahi	a	ra	era	mera	NN
sei	s	se	sei	sei	i	ei	sei	sei	DEM
niRTura	n	ni	niR	niRT	a	ra	ura	Tura	JJ
xqRti	x	xq	xqR	xqRt	i	ti	Rti	qRti	NN
yena	y	ye	yen	yena	a	na	ena	yena	RP
Curi	C	Cu	Cur	Curi	i	ri	uri	Curi	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
ciriwe	c	ci	cir	ciri	e	we	iwe	riwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX

emana	e	em	ema	eman	a	na	ana	mana	PRP
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
prAyZa	p	pr	prA	prAy	a	Za	yZa	AyZa	RB
arXeka	a	ar	arX	arXe	a	ka	eka	Xeka	QF
rAwri	r	rA	rAw	rAwr	i	ri	wri	Awri	NN
kAtila	k	kA	kAt	kAti	a	la	ila	tila	VM

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
sakala	s	sa	sak	saka	a	la	ala	kala	QF
xuHKerai	x	xu	xuH	xuHK	i	ai	rai	erai	NN
nAki	n	nA	nAk	nAki	i	ki	Aki	nAki	RP
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
biSrAma	b	bi	biS	biSr	a	ma	Ama	rAma	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
wAi	w	wA	wAi	wAi	i	Ai	wAi	wAi	CC
aSru-usao	a	aS	aSr	aSru	o	ao	sao	usao	NN
ekasamayZe	e	ek	eka	ekas	e	Ze	yZe	ayZe	NN
SukAila	S	Su	Suk	SukA	a	la	ila	Aila	VM
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
Arxra	A	Ar	Arx	Arxr	a	ra	xra	rxra	JJ
cakRupallaba	c	ca	cak	cakR	a	ba	aba	laba	NN
xutio	x	xu	xut	xuti	o	io	tio	utio	QC
nixrAyZa	n	ni	nix	nixr	a	Za	yZa	AyZa	NN
muxriwa	m	mu	mux	muxr	a	wa	iwa	riwa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
Guma	G	Gu	Gum	Guma	a	ma	uma	Guma	NN
yaKana	y	ya	yaK	yaKa	a	na	ana	Kana	PRP
BAfgila	B	BA	BAf	BAfg	a	la	ila	gila	VM
waKana	w	wa	waK	waKa	a	na	ana	Kana	PRP
belA	b	be	bel	belA	A	lA	elA	belA	NN
haiyZACe	h	ha	hai	haiy	e	Ce	ACe	ZACe	VM

sureSera	s	su	sur	sure	a	ra	era	Sera	NN
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
xbAra	x	xb	xbA	xbAr	a	ra	Ara	bAra	NN
KolAi	K	Ko	Kol	KolA	i	Ai	lAi	olAi	NN
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
se	s	se	se	se	e	se	se	se	DEM
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
AsiyZACila	A	As	Asi	Asiy	a	la	ila	Cila	VM
kinA	k	ki	kin	kinA	A	nA	inA	kinA	RP
Tika	T	Ti	Tik	Tika	a	ka	ika	Tika	RB
buJA	b	bu	buJ	buJA	A	JA	uJA	buJA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

bAhire	b	bA	bAh	bAhi	e	re	ire	hire	NN
Asiwe	A	As	Asi	Asiw	e	we	iwe	siwe	VM
behArA	b	be	beh	behA	A	rA	ArA	hArA	NN
jAnAila	j	jA	jAn	jAnA	a	la	ila	Aila	VM
bAbujI	b	bA	bAb	bAbu	I	jI	ujI	bujI	NN
awi	a	aw	awi	awi	i	wi	awi	awi	JJ
prawyuRei	p	pr	pra	praw	i	ei	Rei	uRei	NN
ekkA	e	ek	ekk	ekkA	A	kA	kkA	ekkA	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
mAJuli	m	mA	mAJ	mAJu	i	li	uli	Juli	NN
caliyZA	c	ca	cal	cali	A	ZA	yZA	iyZA	VM
giyZACe	g	gi	giy	giyZ	e	Ce	ACe	ZACe	VAUX

keu	k	ke	keu	keu	u	eu	keu	keu	PRP
safge	s	sa	saf	safg	e	ge	fge	afge	NST
geCe	g	ge	geC	geCe	e	Ce	eCe	geCe	VM

nA	n	nA	nA	nA	A	nA	nA	nA	NEG

Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
yewe	y	ye	yew	yewe	e	we	ewe	yewe	VM
ceyZeCilAma	c	ce	cey	ceyZ	a	ma	Ama	lAma	VAUX
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
wini	w	wi	win	wini	i	ni	ini	wini	PRP
nilena	n	ni	nil	nile	a	na	ena	lena	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

balalena	b	ba	bal	bala	a	na	ena	lena	VM
plege	p	pl	ple	pleg	e	ge	ege	lege	NN
marawe	m	ma	mar	mara	e	we	awe	rawe	VM
cAsa	c	cA	cAs	cAsa	a	sa	Asa	cAsa	NN
wa	w	wa	wa	wa	a	wa	wa	wa	NN
cal‌	c	ca	cal	cal‌	‌	l‌	al‌	cal‌	VM

wAi	w	wA	wAi	wAi	i	Ai	wAi	wAi	CC
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
nije	n	ni	nij	nije	e	je	ije	nije	PRP
gele	g	ge	gel	gele	e	le	ele	gele	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kebala	k	ke	keb	keba	a	la	ala	bala	RB
xayZA	x	xa	xay	xayZ	A	ZA	yZA	ayZA	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
ekkA	e	ek	ekk	ekkA	A	kA	kkA	ekkA	NN
deke	d	de	dek	deke	e	ke	eke	deke	VM
ene	e	en	ene	ene	e	ne	ene	ene	VAUX
xile	x	xi	xil	xile	e	le	ile	xile	VAUX

AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
jAgAli	j	jA	jAg	jAgA	i	li	Ali	gAli	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kena	k	ke	ken	kena	a	na	ena	kena	WQ

behArA	b	be	beh	behA	A	rA	ArA	hArA	NN
cupa	c	cu	cup	cupa	a	pa	upa	cupa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX

acalA	a	ac	aca	acal	A	lA	alA	calA	NN
nijeo	n	ni	nij	nije	o	eo	jeo	ijeo	PRP
ekatu	e	ek	eka	ekat	u	tu	atu	katu	QF
cupa	c	cu	cup	cupa	a	pa	upa	cupa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
praSna	p	pr	pra	praS	a	na	Sna	aSna	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
ekkA	e	ek	ekk	ekkA	A	kA	kkA	ekkA	NN
deke	d	de	dek	deke	e	ke	eke	deke	VM
Anale	A	An	Ana	Anal	e	le	ale	nale	VAUX
ke	k	ke	ke	ke	e	ke	ke	ke	WQ

wui	w	wu	wui	wui	i	ui	wui	wui	PRP

behArA	b	be	beh	behA	A	rA	ArA	hArA	JJ
nawamuKe	n	na	naw	nawa	e	Ke	uKe	muKe	NN
jAnAila	j	jA	jAn	jAnA	a	la	ila	Aila	VM
dAkiyZA	d	dA	dAk	dAki	A	ZA	yZA	iyZA	NN
AnibAra	A	An	Ani	Anib	a	ra	Ara	bAra	VM
prayZojana	p	pr	pra	pray	a	na	ana	jana	NN
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kAla	k	kA	kAl	kAla	a	la	Ala	kAla	NN
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
bixAyZa	b	bi	bix	bixA	a	Za	yZa	AyZa	NN
xibAra	x	xi	xib	xibA	a	ra	Ara	bAra	VM
samayZa	s	sa	sam	sama	a	Za	yZa	ayZa	NN
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
prawyuRei	p	pr	pra	praw	i	ei	Rei	uRei	JJ
hAjira	h	hA	hAj	hAji	a	ra	ira	jira	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
bAbu	b	bA	bAb	bAbu	u	bu	Abu	bAbu	NN
nijei	n	ni	nij	nije	i	ei	jei	ijei	PRP
gopane	g	go	gop	gopa	e	ne	ane	pane	RB
hukuma	h	hu	huk	huku	a	ma	uma	kuma	VM
xiyZACilena	x	xi	xiy	xiyZ	a	na	ena	lena	VAUX

SuniyZA	S	Su	Sun	Suni	A	ZA	yZA	iyZA	VM
acalA	a	ac	aca	acal	A	lA	alA	calA	NN
swabXa	s	sw	swa	swab	a	Xa	bXa	abXa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX

se	s	se	se	se	e	se	se	se	PRP
yAhA	y	yA	yAh	yAhA	A	hA	AhA	yAhA	PRP
BAbiyZACila	B	BA	BAb	BAbi	a	la	ila	Cila	VM
wAhA	w	wA	wAh	wAhA	A	hA	AhA	wAhA	PRP
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM

kAla	k	kA	kAl	kAla	a	la	Ala	kAla	NN
sanXyAra	s	sa	san	sanX	a	ra	Ara	yAra	NN
GatanAra	G	Ga	Gat	Gata	a	ra	Ara	nAra	NN
sahiwa	s	sa	sah	sahi	a	wa	iwa	hiwa	PSP
iyZAra	i	iy	iyZ	iyZA	a	ra	Ara	ZAra	NNP
saMsraba	s	sa	saM	saMs	a	ba	aba	raba	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM

nA	n	nA	nA	nA	A	nA	nA	nA	NEG
Gatileo	G	Ga	Gat	Gati	o	eo	leo	ileo	VM
yAiwa	y	yA	yAi	yAiw	a	wa	iwa	Aiwa	VAUX
yAoyZAra	y	yA	yAo	yAoy	a	ra	Ara	ZAra	VAUX
safkalpa	s	sa	saf	safk	a	pa	lpa	alpa	NN
se	s	se	se	se	e	se	se	se	PRP
wyAga	w	wy	wyA	wyAg	a	ga	Aga	yAga	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
wAhAri	w	wA	wAh	wAhA	i	ri	Ari	hAri	PRP
BayZe	B	Ba	Bay	BayZ	e	Ze	yZe	ayZe	NN
kiCukRaNera	k	ki	kiC	kiCu	a	ra	era	Nera	NN
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
sWagiwa	s	sW	sWa	sWag	a	wa	iwa	giwa	JJ
rAKiyZACila	r	rA	rAK	rAKi	a	la	ila	Cila	VM
mAwra	m	mA	mAw	mAwr	a	ra	wra	Awra	RP

jijFAsA	j	ji	jij	jijF	A	sA	AsA	FAsA	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
bAbu	b	bA	bAb	bAbu	u	bu	Abu	bAbu	NN
kabe	k	ka	kab	kabe	e	be	abe	kabe	NN
Pirabena	P	Pi	Pir	Pira	a	na	ena	bena	VM
kiCu	k	ki	kiC	kiCu	u	Cu	iCu	kiCu	PRP
bale	b	ba	bal	bale	e	le	ale	bale	VM
geCena	g	ge	geC	geCe	a	na	ena	Cena	VAUX

se	s	se	se	se	e	se	se	se	PRP
sAnanxe	s	sA	sAn	sAna	e	xe	nxe	anxe	RB
mAWA	m	mA	mAW	mAWA	A	WA	AWA	mAWA	NN
nAdZiyZA	n	nA	nAd	nAdZ	A	ZA	yZA	iyZA	VM
jAnAila	j	jA	jAn	jAnA	a	la	ila	Aila	VM
Kuba	K	Ku	Kub	Kuba	a	ba	uba	Kuba	INTF
SIGra	S	SI	SIG	SIGr	a	ra	Gra	IGra	JJ
paraSu	p	pa	par	para	u	Su	aSu	raSu	NN
kiMbA	k	ki	kiM	kiMb	A	bA	MbA	iMbA	CC
waraSu	w	wa	war	wara	u	Su	aSu	raSu	NN
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
parera	p	pa	par	pare	a	ra	era	rera	NST
xina	x	xi	xin	xina	a	na	ina	xina	NN
niScayZa	n	ni	niS	niSc	a	Za	yZa	ayZa	RB

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
kona	k	ko	kon	kona	a	na	ona	kona	QF
praSna	p	pr	pra	praS	a	na	Sna	aSna	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

kAla	k	kA	kAl	kAla	a	la	Ala	kAla	NN
sizdZiwe	s	si	siz	sizd	e	we	iwe	Ziwe	NN
padZiyZA	p	pa	pad	padZ	A	ZA	yZA	iyZA	VM
giyZA	g	gi	giy	giyZ	A	ZA	yZA	iyZA	VAUX
AGAwa	A	AG	AGA	AGAw	a	wa	Awa	GAwa	NN
kawa	k	ka	kaw	kawa	a	wa	awa	kawa	QF
lAgiyZACila	l	lA	lAg	lAgi	a	la	ila	Cila	NN
Tika	T	Ti	Tik	Tika	a	ka	ika	Tika	RB
TAhara	T	TA	TAh	TAha	a	ra	ara	hara	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
AgAgodZA	A	Ag	AgA	AgAg	A	ZA	dZA	odZA	JJ
xehatA	x	xe	xeh	xeha	A	tA	atA	hatA	NN
byaWAyZa	b	by	bya	byaW	a	Za	yZa	AyZa	NN
yena	y	ye	yen	yena	a	na	ena	yena	RP
AdZaRta	A	Ad	AdZ	AdZa	a	ta	Rta	aRta	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
uTiyZACe	u	uT	uTi	uTiy	e	Ce	ACe	ZACe	VAUX

wAhArai	w	wA	wAh	wAhA	i	ai	rai	Arai	PRP
upara	u	up	upa	upar	a	ra	ara	para	NST
rAmabAbura	r	rA	rAm	rAma	a	ra	ura	bura	NNP
wawwba	w	wa	waw	waww	a	ba	wba	wwba	NN
laiwe	l	la	lai	laiw	e	we	iwe	aiwe	VM
AsAra	A	As	AsA	AsAr	a	ra	Ara	sAra	VAUX
ASafkAyZa	A	AS	ASa	ASaf	a	Za	yZa	AyZa	NN
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
manatAo	m	ma	man	mana	o	Ao	tAo	atAo	NN
yena	y	ye	yen	yena	a	na	ena	yena	CC
anukRaNa	a	an	anu	anuk	a	Na	aNa	RaNa	NN
kAztA	k	kA	kAz	kAzt	A	tA	ztA	AztA	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX

mahima	m	ma	mah	mahi	a	ma	ima	hima	NNP
kona	k	ko	kon	kona	a	na	ona	kona	QF
kaWAi	k	ka	kaW	kaWA	i	Ai	WAi	aWAi	NN
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
prakASa	p	pr	pra	prak	a	Sa	ASa	kASa	NN
karibe	k	ka	kar	kari	e	be	ibe	ribe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
ihA	i	ih	ihA	ihA	A	hA	ihA	ihA	PRP
sureSera	s	su	sur	sure	a	ra	era	Sera	NN
apekRA	a	ap	ape	apek	A	RA	kRA	ekRA	PSP
se	s	se	se	se	e	se	se	se	DEM
kama	k	ka	kam	kama	a	ma	ama	kama	JJ
jAniwa	j	jA	jAn	jAni	a	wa	iwa	niwa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
wabuo	w	wa	wab	wabu	o	uo	buo	abuo	CC
sarbaprakAra	s	sa	sar	sarb	a	ra	Ara	kAra	JJ
xEbAwera	x	xE	xEb	xEbA	a	ra	era	wera	NN
BayZe	B	Ba	Bay	BayZ	e	Ze	yZe	ayZe	NN
awyanwa	a	aw	awy	awya	a	wa	nwa	anwa	JJ
byaWAra	b	by	bya	byaW	a	ra	Ara	WAra	NN
sWAnatAke	s	sW	sWA	sWAn	e	ke	Ake	tAke	NN
AgalAiyZA	A	Ag	Aga	Agal	A	ZA	yZA	iyZA	NN
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
ciwwa	c	ci	ciw	ciww	a	wa	wwa	iwwa	NN
yemana	y	ye	yem	yema	a	na	ana	mana	CC
huzSiyZAra	h	hu	huz	huzS	a	ra	Ara	ZAra	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
WAke	W	WA	WAk	WAke	e	ke	Ake	WAke	VAUX
wemani	w	we	wem	wema	i	ni	ani	mani	CC
kariyZAi	k	ka	kar	kari	i	Ai	ZAi	yZAi	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
sakala	s	sa	sak	saka	a	la	ala	kala	QF
inxriyZa	i	in	inx	inxr	a	Za	yZa	iyZa	NN
bAhirera	b	bA	bAh	bAhi	a	ra	era	rera	NST
xarajAyZa	x	xa	xar	xara	a	Za	yZa	AyZa	NN
pAhArA	p	pA	pAh	pAhA	A	rA	ArA	hArA	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
basiyZA	b	ba	bas	basi	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX

emani	e	em	ema	eman	i	ni	ani	mani	PRP
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
sakAla	s	sa	sak	sakA	a	la	Ala	kAla	NN
gela	g	ge	gel	gela	a	la	ela	gela	VM
xupura	x	xu	xup	xupu	a	ra	ura	pura	NN
gela	g	ge	gel	gela	a	la	ela	gela	VM
sanXyA	s	sa	san	sanX	A	yA	XyA	nXyA	NN
gela	g	ge	gel	gela	a	la	ela	gela	VM

rAwre	r	rA	rAw	rAwr	e	re	wre	Awre	NN
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
wAzhAra	w	wA	wAz	wAzh	a	ra	Ara	hAra	PRP
Agamanera	A	Ag	Aga	Agam	a	ra	era	nera	NN
samBAbanA	s	sa	sam	samB	A	nA	anA	banA	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG
jAniyZA	j	jA	jAn	jAni	A	ZA	yZA	iyZA	VM
niruxbigna	n	ni	nir	niru	a	na	gna	igna	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
eibAra	e	ei	eib	eibA	a	ra	Ara	bAra	NN
se	s	se	se	se	e	se	se	se	DEM
SayyA	S	Sa	Say	Sayy	A	yA	yyA	ayyA	NN
ASrayZa	A	AS	ASr	ASra	a	Za	yZa	ayZa	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM

pASera	p	pA	pAS	pASe	a	ra	era	Sera	NST
tipayZe	t	ti	tip	tipa	e	Ze	yZe	ayZe	NN
SUnya	S	SU	SUn	SUny	a	ya	nya	Unya	JJ
PulaxAni	P	Pu	Pul	Pula	i	ni	Ani	xAni	NN
cApA	c	cA	cAp	cApA	A	pA	ApA	cApA	VM
xeoyZA	x	xe	xeo	xeoy	A	ZA	yZA	oyZA	VAUX
koWAkAra	k	ko	koW	koWA	a	ra	Ara	kAra	WQ
eka	e	ek	eka	eka	a	ka	eka	eka	QC
kabirAjI	k	ka	kab	kabi	I	jI	AjI	rAjI	JJ
ORaXAlayZera	O	OR	ORa	ORaX	a	ra	era	Zera	NN
subqha	s	su	sub	subq	a	ha	qha	bqha	JJ
wAlikApuswaka	w	wA	wAl	wAli	a	ka	aka	waka	NN
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
tAniyZA	t	tA	tAn	tAni	A	ZA	yZA	iyZA	VM
laiyZA	l	la	lai	laiy	A	ZA	yZA	iyZA	VAUX
wAhArai	w	wA	wAh	wAhA	i	ai	rai	Arai	PRP
pAwAra	p	pA	pAw	pAwA	a	ra	Ara	wAra	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
SrAnwa	S	Sr	SrA	SrAn	a	wa	nwa	Anwa	JJ
coKa-xuti	c	co	coK	coKa	i	ti	uti	xuti	NN
meliyZA	m	me	mel	meli	A	ZA	yZA	iyZA	VM
haTA	h	ha	haT	haTA	A	TA	aTA	haTA	RB
eka	e	ek	eka	eka	a	ka	eka	eka	QC
samayZe	s	sa	sam	sama	e	Ze	yZe	ayZe	NN
se	s	se	se	se	e	se	se	se	PRP
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
xuHKa	x	xu	xuH	xuHK	a	Ka	HKa	uHKa	NN
BuliyZA	B	Bu	Bul	Buli	A	ZA	yZA	iyZA	VM
kon‌	k	ko	kon	kon‌	‌	n‌	on‌	kon‌	QF
eka	e	ek	eka	eka	a	ka	eka	eka	QC
SrImanmahArAjAXirAjera	S	Sr	SrI	SrIm	a	ra	era	jera	NN
rogaSAnwi	r	ro	rog	roga	i	wi	nwi	Anwi	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
AramBa	A	Ar	Ara	Aram	a	Ba	mBa	amBa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
bAmunaGAti	b	bA	bAm	bAmu	i	ti	Ati	GAti	NN
mAinara	m	mA	mAi	mAin	a	ra	ara	nara	NN
skulera	s	sk	sku	skul	a	ra	era	lera	NN
wqwIyZa	w	wq	wqw	wqwI	a	Za	yZa	IyZa	QO
SikRakera	S	Si	Sik	SikR	a	ra	era	kera	NN
plIhA-yakq	p	pl	plI	plIh	q	kq	akq	yakq	NN
Arogya	A	Ar	Aro	Arog	a	ya	gya	ogya	JJ
haoyZAra	h	ha	hao	haoy	a	ra	Ara	ZAra	VM
bibaraNa	b	bi	bib	biba	a	Na	aNa	raNa	NN
padZiwe	p	pa	pad	padZ	e	we	iwe	Ziwe	VM
padZiwe	p	pa	pad	padZ	e	we	iwe	Ziwe	NN
GumAiyZA	G	Gu	Gum	GumA	A	ZA	yZA	iyZA	VM
padZila	p	pa	pad	padZ	a	la	ila	Zila	VAUX
