waKanao	w	wa	waK	waKa	o	ao	nao	anao	PRP
wAi	w	wA	wAi	wAi	i	Ai	wAi	wAi	CC
baluna	b	ba	bal	balu	a	na	una	luna	VM
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
bAbu	b	bA	bAb	bAbu	u	bu	Abu	bAbu	NN
naile	n	na	nai	nail	e	le	ile	aile	CC
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
BAbanA	B	BA	BAb	BAba	A	nA	anA	banA	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ

kon‌	k	ko	kon	kon‌	‌	n‌	on‌	kon‌	WQ
aja	a	aj	aja	aja	a	ja	aja	aja	JJ
pAdZAgAzyZe	p	pA	pAd	pAdZ	e	Ze	yZe	zyZe	NN
kinA	k	ki	kin	kinA	A	nA	inA	kinA	RP
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
KodZo	K	Ko	Kod	KodZ	o	Zo	dZo	odZo	NN
mete	m	me	met	mete	e	te	ete	mete	VM
bAdZi	b	bA	bAd	bAdZ	i	Zi	dZi	AdZi	NN

wAo	w	wA	wAo	wAo	o	Ao	wAo	wAo	PRP
raila	r	ra	rai	rail	a	la	ila	aila	VM
kE	k	kE	kE	kE	E	kE	kE	kE	NN

Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
jAmAibAbuo	j	jA	jAm	jAmA	o	uo	buo	Abuo	NNP
wa	w	wa	wa	wa	a	wa	wa	wa	NN

baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
seo	s	se	seo	seo	o	eo	seo	seo	PRP
kaWAtAke	k	ka	kaW	kaWA	e	ke	Ake	tAke	NN
SeRa	S	Se	SeR	SeRa	a	Ra	eRa	SeRa	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kariyZAo	k	ka	kar	kari	o	Ao	ZAo	yZAo	VM
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
xIrGaSbAsera	x	xI	xIr	xIrG	a	ra	era	sera	NN
xbArA	x	xb	xbA	xbAr	A	rA	ArA	bArA	PSP
anekaxUra	a	an	ane	anek	a	ra	Ura	xUra	NN
paryanwa	p	pa	par	pary	a	wa	nwa	anwa	PSP
TeliyZA	T	Te	Tel	Teli	A	ZA	yZA	iyZA	VM
xila	x	xi	xil	xila	a	la	ila	xila	VAUX

kapAla	k	ka	kap	kapA	a	la	Ala	pAla	NN

baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	CC
kexArabAbu	k	ke	kex	kexA	u	bu	Abu	bAbu	NNP
minita-xui	m	mi	min	mini	i	ui	xui	-xui	NN
niHSabxe	n	ni	niH	niHS	e	xe	bxe	abxe	RB
WAkiyZA	W	WA	WAk	WAki	A	ZA	yZA	iyZA	VM
uTiyZA	u	uT	uTi	uTiy	A	ZA	yZA	iyZA	VAUX
xAzdZAiyZA	x	xA	xAz	xAzd	A	ZA	yZA	iyZA	VM
kahilena	k	ka	kah	kahi	a	na	ena	lena	VAUX
AcCA	A	Ac	AcC	AcCA	A	CA	cCA	AcCA	INJ
wui	w	wu	wui	wui	i	ui	wui	wui	PRP
yA	y	yA	yA	yA	A	yA	yA	yA	PRP
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
bixAyZa	b	bi	bix	bixA	a	Za	yZa	AyZa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
Alo	A	Al	Alo	Alo	o	lo	Alo	Alo	NN
nibAibAra	n	ni	nib	nibA	a	ra	Ara	bAra	VM
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
beyZArAke	b	be	bey	beyZ	e	ke	Ake	rAke	NN
dAkAdAki	d	dA	dAk	dAkA	i	ki	Aki	dAki	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
lAgilena	l	lA	lAg	lAgi	a	na	ena	lena	VAUX

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
pA	p	pA	pA	pA	A	pA	pA	pA	NN
tipiyZA	t	ti	tip	tipi	A	ZA	yZA	iyZA	VM
Aswe	A	As	Asw	Aswe	e	we	swe	Aswe	JJ
Aswe	A	As	Asw	Aswe	e	we	swe	Aswe	RDP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
biCAnAyZa	b	bi	biC	biCA	a	Za	yZa	AyZa	NN
SuiyZA	S	Su	Sui	Suiy	A	ZA	yZA	iyZA	VM
padZila	p	pa	pad	padZ	a	la	ila	Zila	VAUX

piwAra	p	pi	piw	piwA	a	ra	Ara	wAra	NN
uxArawA	u	ux	uxA	uxAr	A	wA	awA	rawA	NN
wAzhAra	w	wA	wAz	wAzh	a	ra	Ara	hAra	PRP
BaxrawAboXera	B	Ba	Bax	Baxr	a	ra	era	Xera	NN
XAraNA	X	XA	XAr	XAra	A	NA	aNA	raNA	NN
konaxinai	k	ko	kon	kona	i	ai	nai	inai	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
manera	m	ma	man	mane	a	ra	era	nera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
Kuba	K	Ku	Kub	Kuba	a	ba	uba	Kuba	INTF
ucca	u	uc	ucc	ucca	a	ca	cca	ucca	JJ
afgera	a	af	afg	afge	a	ra	era	gera	NN
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
se	s	se	se	se	e	se	se	se	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
bAtIra	b	bA	bAt	bAtI	a	ra	Ira	tIra	NN
xAsIra	x	xA	xAs	xAsI	a	ra	Ira	sIra	NN
sahiwa	s	sa	sah	sahi	a	wa	iwa	hiwa	PSP
niBqwe	n	ni	niB	niBq	e	we	qwe	Bqwe	NN
AlocanA	A	Al	Alo	Aloc	A	nA	anA	canA	NN
karibAra	k	ka	kar	kari	a	ra	Ara	bAra	VM
mawa	m	ma	maw	mawa	a	wa	awa	mawa	PSP
ewa	e	ew	ewa	ewa	a	wa	ewa	ewa	INTF
kRuxra	k	kR	kRu	kRux	a	ra	xra	uxra	JJ
ihAo	i	ih	ihA	ihAo	o	Ao	hAo	ihAo	PRP
se	s	se	se	se	e	se	se	se	PRP
kaKanao	k	ka	kaK	kaKa	o	ao	nao	anao	PRP
BAbiwe	B	BA	BAb	BAbi	e	we	iwe	biwe	VM
pAriwa	p	pA	pAr	pAri	a	wa	iwa	riwa	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
mana	m	ma	man	mana	a	na	ana	mana	NN
Cota	C	Co	Cot	Cota	a	ta	ota	Cota	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
mAtiwe	m	mA	mAt	mAti	e	we	iwe	tiwe	NN
lutAiweCe	l	lu	lut	lutA	e	Ce	eCe	weCe	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
sbAmI	s	sb	sbA	sbAm	I	mI	AmI	bAmI	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
piwA	p	pi	piw	piwA	A	wA	iwA	piwA	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
xAsI	x	xA	xAs	xAsI	I	sI	AsI	xAsI	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
banXu	b	ba	ban	banX	u	Xu	nXu	anXu	NN
sabAi	s	sa	sab	sabA	i	Ai	bAi	abAi	PRP
yaKana	y	ya	yaK	yaKa	a	na	ana	Kana	PRP
wAhArai	w	wA	wAh	wAhA	i	ai	rai	Arai	PRP
mawa	m	ma	maw	mawa	a	wa	awa	mawa	PSP
BUmiwale	B	BU	BUm	BUmi	e	le	ale	wale	NN
padZiyZA	p	pa	pad	padZ	A	ZA	yZA	iyZA	VM
waKana	w	wa	waK	waKa	a	na	ana	Kana	PRP
kAhAkeo	k	kA	kAh	kAhA	o	eo	keo	Akeo	NN
abalambana	a	ab	aba	abal	a	na	ana	bana	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
konaxina	k	ko	kon	kona	a	na	ina	xina	NN
ye	y	ye	ye	ye	e	ye	ye	ye	CC
se	s	se	se	se	e	se	se	se	PRP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
XUliSayyA	X	XU	XUl	XUli	A	yA	yyA	ayyA	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
uTiyZA	u	uT	uTi	uTiy	A	ZA	yZA	iyZA	NN
xAzdZAiwe	x	xA	xAz	xAzd	e	we	iwe	Aiwe	VM
pAribe	p	pA	pAr	pAri	e	be	ibe	ribe	VAUX
e	e	e	e	e	e	e	e	e	DEM
BarasA	B	Ba	Bar	Bara	A	sA	asA	rasA	NN
se	s	se	se	se	e	se	se	se	DEM
kalpanA	k	ka	kal	kalp	A	nA	anA	panA	NN
kariweo	k	ka	kar	kari	o	eo	weo	iweo	VM
pArila	p	pA	pAr	pAri	a	la	ila	rila	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
