olo	o	ol	olo	olo	o	lo	olo	olo	NNP
mlAna	m	ml	mlA	mlAn	a	na	Ana	lAna	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX
kahila	k	ka	kah	kahi	a	la	ila	hila	VM
se	s	se	se	se	e	se	se	se	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
WAkawe	W	WA	WAk	WAka	e	we	awe	kawe	VM
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
xuHKe	x	xu	xuH	xuHK	e	Ke	HKe	uHKe	NN
rAnnAGarera	r	rA	rAn	rAnn	a	ra	era	rera	NN
XuzyZora	X	Xu	Xuz	Xuzy	a	ra	ora	Zora	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
kaRta	k	ka	kaR	kaRt	a	ta	Rta	aRta	NN
pewe	p	pe	pew	pewe	e	we	ewe	pewe	VM
yAbe	y	yA	yAb	yAbe	e	be	Abe	yAbe	VAUX
BAi	B	BA	BAi	BAi	i	Ai	BAi	BAi	NN

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
BAba	B	BA	BAb	BAba	a	ba	Aba	BAba	NN
lakRya	l	la	lak	lakR	a	ya	Rya	kRya	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
jixa	j	ji	jix	jixa	a	xa	ixa	jixa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	VAUX
wA	w	wA	wA	wA	A	wA	wA	wA	PRP
hale	h	ha	hal	hale	e	le	ale	hale	VM
bAmuna	b	bA	bAm	bAmu	a	na	una	muna	NN
WAkawe	W	WA	WAk	WAka	e	we	awe	kawe	VM
wumii	w	wu	wum	wumi	i	ii	mii	umii	PRP
bA	b	bA	bA	bA	A	bA	bA	bA	RP
kena	k	ke	ken	kena	a	na	ena	kena	WQ
kaRta	k	ka	kaR	kaRt	a	ta	Rta	aRta	NN
kara	k	ka	kar	kara	a	ra	ara	kara	VM

ebelA	e	eb	ebe	ebel	A	lA	elA	belA	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
niScayZa	n	ni	niS	niSc	a	Za	yZa	ayZa	RB
rAzXaba	r	rA	rAz	rAzX	a	ba	aba	Xaba	NN

kena	k	ke	ken	kena	a	na	ena	kena	WQ
ye	y	ye	ye	ye	e	ye	ye	ye	RP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
Agraha	A	Ag	Agr	Agra	a	ha	aha	raha	NN
mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
kiCui	k	ki	kiC	kiCu	i	ui	Cui	iCui	PRP
buJila	b	bu	buJ	buJi	a	la	ila	Jila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

se	s	se	se	se	e	se	se	se	DEM
hAsi	h	hA	hAs	hAsi	i	si	Asi	hAsi	NN
cApiyZA	c	cA	cAp	cApi	A	ZA	yZA	iyZA	VM
kqwrima	k	kq	kqw	kqwr	a	ma	ima	rima	JJ
aBimAnera	a	aB	aBi	aBim	a	ra	era	nera	NN
sure	s	su	sur	sure	e	re	ure	sure	NN
GAdZa	G	GA	GAd	GAdZ	a	Za	dZa	AdZa	NN
nAdZiyZA	n	nA	nAd	nAdZ	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	VM
bA	b	bA	bA	bA	A	bA	bA	bA	CC
re	r	re	re	re	e	re	re	re	JJ
meyZe	m	me	mey	meyZ	e	Ze	yZe	eyZe	NN

eke	e	ek	eke	eke	e	ke	eke	eke	PRP
eke	e	ek	eke	eke	e	ke	eke	eke	PRP
buJi	b	bu	buJ	buJi	i	Ji	uJi	buJi	VM
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
saba	s	sa	sab	saba	a	ba	aba	saba	QF
kedZekudZe	k	ke	ked	kedZ	e	Ze	dZe	udZe	NN
niwe	n	ni	niw	niwe	e	we	iwe	niwe	VM
cAo	c	cA	cAo	cAo	o	Ao	cAo	cAo	VAUX

sabai	s	sa	sab	saba	i	ai	bai	abai	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	NN
niyZeCa	n	ni	niy	niyZ	a	Ca	eCa	ZeCa	NN
xuto	x	xu	xut	xuto	o	to	uto	xuto	QC
xina	x	xi	xin	xina	a	na	ina	xina	NN
rezXe	r	re	rez	rezX	e	Xe	zXe	ezXe	NN
KAiyZe	K	KA	KAi	KAiy	e	Ze	yZe	iyZe	VM
yAbo	y	yA	yAb	yAbo	o	bo	Abo	yAbo	VAUX
wAo	w	wA	wAo	wAo	o	Ao	wAo	wAo	PRP
buJi	b	bu	buJ	buJi	i	Ji	uJi	buJi	RP
saice	s	sa	sai	saic	e	ce	ice	aice	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

eKana	e	eK	eKa	eKan	a	na	ana	Kana	PRP
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
sawInera	s	sa	saw	sawI	a	ra	era	nera	JJ
hiMse	h	hi	hiM	hiMs	e	se	Mse	iMse	NN
Suru	S	Su	Sur	Suru	u	ru	uru	Suru	NN
hala	h	ha	hal	hala	a	la	ala	hala	VM
buJi	b	bu	buJ	buJi	i	Ji	uJi	buJi	RP

acalAra	a	ac	aca	acal	a	ra	Ara	lAra	JJ
bukera	b	bu	buk	buke	a	ra	era	kera	NN
BiwaratAyZa	B	Bi	Biw	Biwa	a	Za	yZa	AyZa	NST
AbAra	A	Ab	AbA	AbAr	a	ra	Ara	bAra	RB
CAz	C	CA	CAz	CAz	z	Az	CAz	CAz	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
uTila	u	uT	uTi	uTil	a	la	ila	Tila	VAUX

mqNAlera	m	mq	mqN	mqNA	a	ra	era	lera	NN
SeRa	S	Se	SeR	SeRa	a	Ra	eRa	SeRa	NN
kaWAtA	k	ka	kaW	kaWA	A	tA	AtA	WAtA	NN
giyZA	g	gi	giy	giyZ	A	ZA	yZA	iyZA	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
IrRAra	I	Ir	IrR	IrRA	a	ra	Ara	RAra	NN
byaWAyZa	b	by	bya	byaW	a	Za	yZa	AyZa	NN
sajore	s	sa	saj	sajo	e	re	ore	jore	JJ
GA	G	GA	GA	GA	A	GA	GA	GA	NN
xila	x	xi	xil	xila	a	la	ila	xila	VM

se	s	se	se	se	e	se	se	se	DEM
ekamuhUrwei	e	ek	eka	ekam	i	ei	wei	rwei	NN
gamBIra	g	ga	gam	gamB	a	ra	Ira	BIra	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
saMkRepe	s	sa	saM	saMk	e	pe	epe	Repe	NN
kahila	k	ka	kah	kahi	a	la	ila	hila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
Amii	A	Am	Ami	Amii	i	ii	mii	Amii	PRP
rAzXaba	r	rA	rAz	rAzX	a	ba	aba	Xaba	NN

ewakRaNe	e	ew	ewa	ewak	e	Ne	aNe	RaNe	NN
mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	NN
xeKiwe	x	xe	xeK	xeKi	e	we	iwe	Kiwe	VM
pAila	p	pA	pAi	pAil	a	la	ila	Aila	VAUX
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
rAga	r	rA	rAg	rAga	a	ga	Aga	rAga	NN
kariyZACe	k	ka	kar	kari	e	Ce	ACe	ZACe	VM

wAi	w	wA	wAi	wAi	i	Ai	wAi	wAi	CC
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	QF
warkAwarki	w	wa	war	wark	i	ki	rki	arki	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
biRaNNamuKe	b	bi	biR	biRa	e	Ke	uKe	muKe	NN
ekatuKAni	e	ek	eka	ekat	i	ni	Ani	KAni	NN
cupa	c	cu	cup	cupa	a	pa	upa	cupa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
WAkiyZA	W	WA	WAk	WAki	A	ZA	yZA	iyZA	VAUX
balila	b	ba	bal	bali	a	la	ila	lila	JJ
beSa	b	be	beS	beSa	a	Sa	eSa	beSa	NN
wA	w	wA	wA	wA	A	wA	wA	wA	PRP
hale	h	ha	hal	hale	e	le	ale	hale	VM
wumii	w	wu	wum	wumi	i	ii	mii	umii	PRP
rAzXo	r	rA	rAz	rAzX	o	Xo	zXo	AzXo	NN
ge	g	ge	ge	ge	e	ge	ge	ge	VM

AcCA	A	Ac	AcC	AcCA	A	CA	cCA	AcCA	NN
cala	c	ca	cal	cala	a	la	ala	cala	VM
koWAyZa	k	ko	koW	koWA	a	Za	yZa	AyZa	WQ
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
xeKiyZe	x	xe	xeK	xeKi	e	Ze	yZe	iyZe	VM
xiyZe	x	xi	xiy	xiyZ	e	Ze	yZe	iyZe	VAUX
Asi	A	As	Asi	Asi	i	si	Asi	Asi	VAUX

mahima	m	ma	mah	mahi	a	ma	ima	hima	NNP
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
ewakRaNa	e	ew	ewa	ewak	a	Na	aNa	RaNa	NN
Garei	G	Ga	Gar	Gare	i	ei	rei	arei	NN
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
wAhA	w	wA	wAh	wAhA	A	hA	AhA	wAhA	PRP
xu’janera	x	xu	xu’	xu’j	a	ra	era	nera	NN
kehai	k	ke	keh	keha	i	ai	hai	ehai	PRP
jAniwa	j	jA	jAn	jAni	a	wa	iwa	niwa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

sahasA	s	sa	sah	saha	A	sA	asA	hasA	NN
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
sammuKe	s	sa	sam	samm	e	Ke	uKe	muKe	NST
xeKiyZA	x	xe	xeK	xeKi	A	ZA	yZA	iyZA	VM
uBayZei	u	uB	uBa	uBay	i	ei	Zei	yZei	PRP
aprawiBa	a	ap	apr	apra	a	Ba	iBa	wiBa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

mahima	m	ma	mah	mahi	a	ma	ima	hima	JJ
acalAke	a	ac	aca	acal	e	ke	Ake	lAke	NN
uxxeSa	u	ux	uxx	uxxe	a	Sa	eSa	xeSa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
XIre	X	XI	XIr	XIre	e	re	Ire	XIre	RB
XIre	X	XI	XIr	XIre	e	re	Ire	XIre	RDP
balila	b	ba	bal	bali	a	la	ila	lila	VM
mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	JJ
ye-ka’xina	y	ye	ye-	ye-k	a	na	ina	xina	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
oi	o	oi	oi	oi	i	oi	oi	oi	DEM
rAzXuka	r	rA	rAz	rAzX	a	ka	uka	Xuka	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

kena	k	ke	ken	kena	a	na	ena	kena	WQ
ye	y	ye	ye	ye	e	ye	ye	ye	RP
se	s	se	se	se	e	se	se	se	DEM
Apawwi	A	Ap	Apa	Apaw	i	wi	wwi	awwi	NN
kariweCila	k	ka	kar	kari	a	la	ila	Cila	VM
mahima	m	ma	mah	mahi	a	ma	ima	hima	NN
wAhA	w	wA	wAh	wAhA	A	hA	AhA	wAhA	PRP
jAniwa	j	jA	jAn	jAni	a	wa	iwa	niwa	VM

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
se	s	se	se	se	e	se	se	se	DEM
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
KuliyZA	K	Ku	Kul	Kuli	A	ZA	yZA	iyZA	VM
balA	b	ba	bal	balA	A	lA	alA	balA	VM
cale	c	ca	cal	cale	e	le	ale	cale	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
Arao	A	Ar	Ara	Arao	o	ao	rao	Arao	QF
jbaliyZA	j	jb	jba	jbal	A	ZA	yZA	iyZA	VM
uTila	u	uT	uTi	uTil	a	la	ila	Tila	VAUX

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
rAga	r	rA	rAg	rAga	a	ga	Aga	rAga	NN
cApiyZA	c	cA	cAp	cApi	A	ZA	yZA	iyZA	VM
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
kahila	k	ka	kah	kahi	a	la	ila	hila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
Amii	A	Am	Ami	Amii	i	ii	mii	Amii	PRP
rAzXawe	r	rA	rAz	rAzX	e	we	awe	Xawe	VM
yAcci	y	yA	yAc	yAcc	i	ci	cci	Acci	VAUX
baliyZAi	b	ba	bal	bali	i	Ai	ZAi	yZAi	UT
bAxAnubAxera	b	bA	bAx	bAxA	a	ra	era	xera	NN
apekRAmAwra	a	ap	ape	apek	a	ra	wra	Awra	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
xruwapaxe	x	xr	xru	xruw	e	xe	axe	paxe	NN
sariyZA	s	sa	sar	sari	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
jora	j	jo	jor	jora	a	ra	ora	jora	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
rAzXiwe	r	rA	rAz	rAzX	e	we	iwe	Xiwe	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

rAnnAra	r	rA	rAn	rAnn	a	ra	Ara	nAra	NN
kAje	k	kA	kAj	kAje	e	je	Aje	kAje	NN
se	s	se	se	se	e	se	se	se	DEM
kAhArao	k	kA	kAh	kAhA	o	ao	rao	Arao	NN
ceyZei	c	ce	cey	ceyZ	i	ei	Zei	yZei	PSP
KAto	K	KA	KAt	KAto	o	to	Ato	KAto	NN
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
exike	e	ex	exi	exik	e	ke	ike	xike	NN
se	s	se	se	se	e	se	se	se	PRP
mana	m	ma	man	mana	a	na	ana	mana	NN
xiwei	x	xi	xiw	xiwe	i	ei	wei	iwei	VM
pArila	p	pA	pAr	pAri	a	la	ila	rila	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

bigawa	b	bi	big	biga	a	wa	awa	gawa	JJ
xinera	x	xi	xin	xine	a	ra	era	nera	NN
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
kAhinI	k	kA	kAh	kAhi	I	nI	inI	hinI	NN
nadZiwe	n	na	nad	nadZ	e	we	iwe	Ziwe	NN
cadZiwe	c	ca	cad	cadZ	e	we	iwe	Ziwe	NN
kebalai	k	ke	keb	keba	i	ai	lai	alai	RB
KacaKaca	K	Ka	Kac	Kaca	a	ca	aca	Kaca	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
bizXiwe	b	bi	biz	bizX	e	we	iwe	Xiwe	NN
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VM

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
mane	m	ma	man	mane	e	ne	ane	mane	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX
hayZawa	h	ha	hay	hayZ	a	wa	awa	Zawa	RB
mahima	m	ma	mah	mahi	a	ma	ima	hima	JJ
konaxinai	k	ko	kon	kona	i	ai	nai	inai	NN
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
wemana	w	we	wem	wema	a	na	ana	mana	PRP
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
BAlabAsiwe	B	BA	BAl	BAla	e	we	iwe	siwe	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
bibAhera	b	bi	bib	bibA	a	ra	era	hera	NN
anawikAla	a	an	ana	anaw	a	la	Ala	kAla	NN
pUrbe	p	pU	pUr	pUrb	e	be	rbe	Urbe	NST
sureSake	s	su	sur	sure	e	ke	ake	Sake	NN
laiyZA	l	la	lai	laiy	A	ZA	yZA	iyZA	VM
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
saMGarRa	s	sa	saM	saMG	a	Ra	rRa	arRa	NN
upasWiwa	u	up	upa	upas	a	wa	iwa	Wiwa	NN
haiyZACila	h	ha	hai	haiy	a	la	ila	Cila	VM
ei-sakala	e	ei	ei-	ei-s	a	la	ala	kala	DEM
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
KuztiyZA	K	Ku	Kuz	Kuzt	A	ZA	yZA	iyZA	VM
KuztiyZA	K	Ku	Kuz	Kuzt	A	ZA	yZA	iyZA	VAUX
mane	m	ma	man	mane	e	ne	ane	mane	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
sahasA	s	sa	sah	saha	A	sA	asA	hasA	RB
se	s	se	se	se	e	se	se	se	PRP
yena	y	ye	yen	yena	a	na	ena	yena	RP
spaRta	s	sp	spa	spaR	a	ta	Rta	aRta	JJ
xeKiwe	x	xe	xeK	xeKi	e	we	iwe	Kiwe	VM
pAila	p	pA	pAi	pAil	a	la	ila	Aila	VAUX
mahima	m	ma	mah	mahi	a	ma	ima	hima	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
prawi	p	pr	pra	praw	i	wi	awi	rawi	PSP
ciraxinai	c	ci	cir	cira	i	ai	nai	inai	NN
uxAsIna	u	ux	uxA	uxAs	a	na	Ina	sIna	JJ
emana	e	em	ema	eman	a	na	ana	mana	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	RP
piwAra	p	pi	piw	piwA	a	ra	Ara	wAra	NN
aBimawe	a	aB	aBi	aBim	e	we	awe	mawe	NN
pUrba-sambanXa	p	pU	pUr	pUrb	a	Xa	nXa	anXa	NN
yaKana	y	ya	yaK	yaKa	a	na	ana	Kana	PRP
ekebAre	e	ek	eke	ekeb	e	re	Are	bAre	RB
BAfgiyZA	B	BA	BAf	BAfg	A	ZA	yZA	iyZA	VM
padZibAra	p	pa	pad	padZ	a	ra	Ara	bAra	VAUX
upakrama	u	up	upa	upak	a	ma	ama	rama	NN
kariyZACila	k	ka	kar	kari	a	la	ila	Cila	VM
waKanao	w	wa	waK	waKa	o	ao	nao	anao	PRP
mahima	m	ma	mah	mahi	a	ma	ima	hima	NN
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
kiCumAwra	k	ki	kiC	kiCu	a	ra	wra	Awra	QF
bicaliwa	b	bi	bic	bica	a	wa	iwa	liwa	JJ
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG
ihAwe	i	ih	ihA	ihAw	e	we	Awe	hAwe	PRP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
yena	y	ye	yen	yena	a	na	ena	yena	RP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	QF
leSamAwra	l	le	leS	leSa	a	ra	wra	Awra	NN
saMSayZa	s	sa	saM	saMS	a	Za	yZa	ayZa	NN
rahila	r	ra	rah	rahi	a	la	ila	hila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

eKAne	e	eK	eKA	eKAn	e	ne	Ane	KAne	PRP
AsA	A	As	AsA	AsA	A	sA	AsA	AsA	VM
abaXi	a	ab	aba	abaX	i	Xi	aXi	baXi	PSP
mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	NN
o	o	o	o	o	o	o	o	o	CC
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
ekasafge	e	ek	eka	ekas	e	ge	fge	afge	NN
AhAre	A	Ah	AhA	AhAr	e	re	Are	hAre	NN
basiwa	b	ba	bas	basi	a	wa	iwa	siwa	VM

xupurabelA	x	xu	xup	xupu	A	lA	elA	belA	NN
harira	h	ha	har	hari	a	ra	ira	rira	NNP
mAke	m	mA	mAk	mAke	e	ke	Ake	mAke	NN
dAkiwe	d	dA	dAk	dAki	e	we	iwe	kiwe	NN
pATAiyZA	p	pA	pAT	pATA	A	ZA	yZA	iyZA	VM
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	VAUX
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
mqNAlera	m	mq	mqN	mqNA	a	ra	era	lera	NN
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
apekRA	a	ap	ape	apek	A	RA	kRA	ekRA	NN
kariweCila	k	ka	kar	kari	a	la	ila	Cila	VM
se	s	se	se	se	e	se	se	se	PRP
PiriyZA	P	Pi	Pir	Piri	A	ZA	yZA	iyZA	VM
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VAUX
kahila	k	ka	kah	kahi	a	la	ila	hila	JJ
mqNAlaxixira	m	mq	mqN	mqNA	a	ra	ira	xira	NN
jbarera	j	jb	jba	jbar	a	ra	era	rera	NN
mawa	m	ma	maw	mawa	a	wa	awa	mawa	PSP
hayZeCe	h	ha	hay	hayZ	e	Ce	eCe	ZeCe	VM
wini	w	wi	win	wini	i	ni	ini	wini	PRP
KAbena	K	KA	KAb	KAbe	a	na	ena	bena	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
kona	k	ko	kon	kona	a	na	ona	kona	QF
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kahiyZA	k	ka	kah	kahi	A	ZA	yZA	iyZA	VM
mqNAlera	m	mq	mqN	mqNA	a	ra	era	lera	NN
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
Dukila	D	Du	Duk	Duki	a	la	ila	kila	VAUX

mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	JJ
coKa	c	co	coK	coKa	a	Ka	oKa	coKa	NN
bujiyZA	b	bu	buj	buji	A	ZA	yZA	iyZA	VM
biCAnAyZa	b	bi	biC	biCA	a	Za	yZa	AyZa	NN
SuiyZA	S	Su	Sui	Suiy	A	ZA	yZA	iyZA	VM
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VAUX
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
KAbe	K	KA	KAb	KAbe	e	be	Abe	KAbe	VM
cala	c	ca	cal	cala	a	la	ala	cala	VAUX
mqNAlaxixi	m	mq	mqN	mqNA	i	xi	ixi	xixi	NN

mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	JJ
cAhiyZA	c	cA	cAh	cAhi	A	ZA	yZA	iyZA	NN
xeKiyZA	x	xe	xeK	xeKi	A	ZA	yZA	iyZA	VM
ekatuKAni	e	ek	eka	ekat	i	ni	Ani	KAni	QC
hAsiyZA	h	hA	hAs	hAsi	A	ZA	yZA	iyZA	NN
balila	b	ba	bal	bali	a	la	ila	lila	VM
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
KAo	K	KA	KAo	KAo	o	Ao	KAo	KAo	JJ
ge	g	ge	ge	ge	e	ge	ge	ge	NN
BAi	B	BA	BAi	BAi	i	Ai	BAi	BAi	NN
sejaxi	s	se	sej	seja	i	xi	axi	jaxi	PRP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
SarIra	S	Sa	Sar	SarI	a	ra	Ira	rIra	NN
BAla	B	BA	BAl	BAla	a	la	Ala	BAla	JJ
nei	n	ne	nei	nei	i	ei	nei	nei	VM

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
SuRkasbare	S	Su	SuR	SuRk	e	re	are	bare	NN
praSna	p	pr	pra	praS	a	na	Sna	aSna	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
hayZeCe	h	ha	hay	hayZ	e	Ce	eCe	ZeCe	VM

jbara	j	jb	jba	jbar	a	ra	ara	bara	NN

mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	NN
kahila	k	ka	kah	kahi	a	la	ila	hila	VM
wAi	w	wA	wAi	wAi	i	Ai	wAi	wAi	CC
mane	m	ma	man	mane	e	ne	ane	mane	NN
hacce	h	ha	hac	hacc	e	ce	cce	acce	VM

Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
uposa	u	up	upo	upos	a	sa	osa	posa	NN
karalei	k	ka	kar	kara	i	ei	lei	alei	VM
sere	s	se	ser	sere	e	re	ere	sere	VM
yAbe	y	yA	yAb	yAbe	e	be	Abe	yAbe	VAUX

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
hezta	h	he	hez	hezt	a	ta	zta	ezta	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
hAwa	h	hA	hAw	hAwa	a	wa	Awa	hAwa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
mqNAlera	m	mq	mqN	mqNA	a	ra	era	lera	NN
kapAlera	k	ka	kap	kapA	a	ra	era	lera	NN
uwwApa	u	uw	uww	uwwA	a	pa	Apa	wApa	NN
anuBaba	a	an	anu	anuB	a	ba	aba	Baba	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	VM
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
awa	a	aw	awa	awa	a	wa	awa	awa	INTF
bokA	b	bo	bok	bokA	A	kA	okA	bokA	JJ
nai	n	na	nai	nai	i	ai	nai	nai	NN
mqNAlaxixi	m	mq	mqN	mqNA	i	xi	ixi	xixi	NN
KAbe	K	KA	KAb	KAbe	e	be	Abe	KAbe	VM
cala	c	ca	cal	cala	a	la	ala	cala	VAUX

mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	JJ
GAdZa	G	GA	GAd	GAdZ	a	Za	dZa	AdZa	NN
nAdZiyZA	n	nA	nAd	nAdZ	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	JJ
mAiri	m	mA	mAi	mAir	i	ri	iri	Airi	NN
