jalapaWe	j	ja	jal	jala	e	We	aWe	paWe	NN
wAzhAra	w	wA	wAz	wAzh	a	ra	Ara	hAra	PRP
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
cehArA	c	ce	ceh	cehA	A	rA	ArA	hArA	NN
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
xeKiwe	x	xe	xeK	xeKi	e	we	iwe	Kiwe	VM
pAila	p	pA	pAi	pAil	a	la	ila	Aila	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
wAzhAra	w	wA	wAz	wAzh	a	ra	Ara	hAra	PRP
hAsira	h	hA	hAs	hAsi	a	ra	ira	sira	NN
sbare	s	sb	sba	sbar	e	re	are	bare	NN
ke	k	ke	ke	ke	e	ke	ke	ke	WQ
yena	y	ye	yen	yena	a	na	ena	yena	RP
akasmA	a	ak	aka	akas	A	mA	smA	asmA	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
Biwara	B	Bi	Biw	Biwa	a	ra	ara	wara	NST
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
XikkAra	X	Xi	Xik	Xikk	a	ra	Ara	kAra	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	VM
uTila	u	uT	uTi	uTil	a	la	ila	Tila	VAUX

muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
wuliyZA	w	wu	wul	wuli	A	ZA	yZA	iyZA	VM
niHSafkakaNTe	n	ni	niH	niHS	e	Te	NTe	aNTe	RB
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
manera	m	ma	man	mane	a	ra	era	nera	NN
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
buJawe	b	bu	buJ	buJa	e	we	awe	Jawe	VM
pAri	p	pA	pAr	pAri	i	ri	Ari	pAri	VAUX
ewa	e	ew	ewa	ewa	a	wa	ewa	ewa	QF
buxXi	b	bu	bux	buxX	i	Xi	xXi	uxXi	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
nei	n	ne	nei	nei	i	ei	nei	nei	NEG

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
cariwrake	c	ca	car	cari	e	ke	ake	rake	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
cini	c	ci	cin	cini	i	ni	ini	cini	NN

ekalA	e	ek	eka	ekal	A	lA	alA	kalA	NN
WAkA	W	WA	WAk	WAkA	A	kA	AkA	WAkA	VM
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
uciwa	u	uc	uci	uciw	a	wa	iwa	ciwa	JJ
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM
balei	b	ba	bal	bale	i	ei	lei	alei	CC
o-kaWA	o	o-	o-k	o-ka	A	WA	aWA	kaWA	NN
baleci	b	ba	bal	bale	i	ci	eci	leci	VM
xAxA	x	xA	xAx	xAxA	A	xA	AxA	xAxA	NN
AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
kRamA	k	kR	kRa	kRam	A	mA	amA	RamA	NN
kara	k	ka	kar	kara	a	ra	ara	kara	VM

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
kRaNakAla	k	kR	kRa	kRaN	a	la	Ala	kAla	NN
niswabXa	n	ni	nis	nisw	a	Xa	bXa	abXa	JJ
WAkiyZA	W	WA	WAk	WAki	A	ZA	yZA	iyZA	VM
sbABAbika	s	sb	sbA	sbAB	a	ka	ika	bika	JJ
SAnwakaNTe	S	SA	SAn	SAnw	e	Te	NTe	aNTe	NN
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
womAke	w	wo	wom	womA	e	ke	Ake	mAke	PRP
CedZe	C	Ce	Ced	CedZ	e	Ze	dZe	edZe	VM
yewe	y	ye	yew	yewe	e	we	ewe	yewe	VAUX
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
kaRta	k	ka	kaR	kaRt	a	ta	Rta	aRta	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM

wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
bona	b	bo	bon	bona	a	na	ona	bona	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
xixi	x	xi	xix	xixi	i	xi	ixi	xixi	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
mA	m	mA	mA	mA	A	mA	mA	mA	NN
e	e	e	e	e	e	e	e	e	DEM
biSbAsa	b	bi	biS	biSb	a	sa	Asa	bAsa	NN
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
pare	p	pa	par	pare	e	re	are	pare	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
WAkale	W	WA	WAk	WAka	e	le	ale	kale	VM
e	e	e	e	e	e	e	e	e	DEM
paWe	p	pa	paW	paWe	e	We	aWe	paWe	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
AsawAma	A	As	Asa	Asaw	a	ma	Ama	wAma	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
mUlya	m	mU	mUl	mUly	a	ya	lya	Ulya	NN
xiwe	x	xi	xiw	xiwe	e	we	iwe	xiwe	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX
e	e	e	e	e	e	e	e	e	DEM
saMsAre	s	sa	saM	saMs	e	re	Are	sAre	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
CAdZA	C	CA	CAd	CAdZ	A	ZA	dZA	AdZA	PSP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	QF
keu	k	ke	keu	keu	u	eu	keu	keu	PRP
nei	n	ne	nei	nei	i	ei	nei	nei	VM

era	e	er	era	era	a	ra	era	era	PRP
SawAMSera	S	Sa	Saw	SawA	a	ra	era	Sera	NN
eka	e	ek	eka	eka	a	ka	eka	eka	QC
aMSao	a	aM	aMS	aMSa	o	ao	Sao	MSao	NN
apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
konaxina	k	ko	kon	kona	a	na	ina	xina	NN
boJe	b	bo	boJ	boJe	e	Je	oJe	boJe	VM
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
jIbanatA	j	jI	jIb	jIba	A	tA	atA	natA	NN
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
sArWaka	s	sA	sAr	sArW	a	ka	aka	Waka	JJ
hayZe	h	ha	hay	hayZ	e	Ze	yZe	ayZe	VM
yAbe	y	yA	yAb	yAbe	e	be	Abe	yAbe	VAUX

xixi	x	xi	xix	xixi	i	xi	ixi	xixi	NN
saMsArera	s	sa	saM	saMs	a	ra	era	rera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
Pire	P	Pi	Pir	Pire	e	re	ire	Pire	VM
yAo	y	yA	yAo	yAo	o	Ao	yAo	yAo	VAUX
AmAxera	A	Am	AmA	AmAx	a	ra	era	xera	PRP
Beware	B	Be	Bew	Bewa	e	re	are	ware	NST
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
Weko	W	We	Wek	Weko	o	ko	eko	Weko	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

kebala	k	ke	keb	keba	a	la	ala	bala	RB
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
kaWAtAi	k	ka	kaW	kaWA	i	Ai	tAi	AtAi	NN
balabAra	b	ba	bal	bala	a	ra	Ara	bAra	VM
janye	j	ja	jan	jany	e	ye	nye	anye	PSP
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
apUrbara	a	ap	apU	apUr	a	ra	ara	bara	JJ
safge	s	sa	saf	safg	e	ge	fge	afge	NST
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
xeKA	x	xe	xeK	xeKA	A	KA	eKA	xeKA	VM
karawe	k	ka	kar	kara	e	we	awe	rawe	VM
giyZeCilAma	g	gi	giy	giyZ	a	ma	Ama	lAma	VAUX

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
cupa	c	cu	cup	cupa	a	pa	upa	cupa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX

Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
kaWAo	k	ka	kaW	kaWA	o	Ao	WAo	aWAo	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
caliyZA	c	ca	cal	cali	A	ZA	yZA	iyZA	VM
geCe	g	ge	geC	geCe	e	Ce	eCe	geCe	VAUX

cAkari	c	cA	cAk	cAka	i	ri	ari	kari	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
barmAyZa	b	ba	bar	barm	a	Za	yZa	AyZa	NN
AsiyZACila	A	As	Asi	Asiy	a	la	ila	Cila	VM
mAJe	m	mA	mAJ	mAJe	e	Je	AJe	mAJe	NST
katA	k	ka	kat	katA	A	tA	atA	katA	QF
xinerai	x	xi	xin	xine	i	ai	rai	erai	NN
bA	b	bA	bA	bA	A	bA	bA	bA	CC
paricayZa	p	pa	par	pari	a	Za	yZa	ayZa	NN

se	s	se	se	se	e	se	se	se	DEM
brAhmaNera	b	br	brA	brAh	a	ra	era	Nera	NN
Cele	C	Ce	Cel	Cele	e	le	ele	Cele	NN
Xarma	X	Xa	Xar	Xarm	a	ma	rma	arma	NN
o	o	o	o	o	o	o	o	o	CC
hinxu-AcArera	h	hi	hin	hinx	a	ra	era	rera	NN
prawi	p	pr	pra	praw	i	wi	awi	rawi	PSP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
agAXa	a	ag	agA	agAX	a	Xa	AXa	gAXa	JJ
niRTA	n	ni	niR	niRT	A	TA	RTA	iRTA	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
xeSa	x	xe	xeS	xeSa	a	Sa	eSa	xeSa	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
samAja	s	sa	sam	samA	a	ja	Aja	mAja	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
bAdZi-Gara	b	bA	bAd	bAdZ	a	ra	ara	Gara	NN
AwmIyZa-sbajana	A	Aw	Awm	AwmI	a	na	ana	jana	NN
kawa	k	ka	kaw	kawa	a	wa	awa	kawa	WQ
ki	k	ki	ki	ki	i	ki	ki	ki	WQ

Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
aspqSya	a	as	asp	aspq	a	ya	Sya	qSya	JJ
krIScAnera	k	kr	krI	krIS	a	ra	era	nera	NN
meyZe	m	me	mey	meyZ	e	Ze	yZe	eyZe	XC
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP

xeSa	x	xe	xeS	xeSa	a	Sa	eSa	xeSa	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
gqha	g	gq	gqh	gqha	a	ha	qha	gqha	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
mA-bApa	m	mA	mA-	mA-b	a	pa	Apa	bApa	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
baliwe	b	ba	bal	bali	e	we	iwe	liwe	VM
koWAo	k	ko	koW	koWA	o	Ao	WAo	oWAo	PRP
keha	k	ke	keh	keha	a	ha	eha	keha	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM

e	e	e	e	e	e	e	e	e	DEM
paricayZa	p	pa	par	pari	a	Za	yZa	ayZa	NN
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
sAfga	s	sA	sAf	sAfg	a	ga	fga	Afga	NN
haiyZAi	h	ha	hai	haiy	i	Ai	ZAi	yZAi	VM
WAke	W	WA	WAk	WAke	e	ke	Ake	WAke	VAUX
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
aBiyogera	a	aB	aBi	aBiy	a	ra	era	gera	NN
ki-i	k	ki	ki-	ki-i	i	-i	i-i	ki-i	NST
bA	b	bA	bA	bA	A	bA	bA	bA	CC
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
wemani	w	we	wem	wema	i	ni	ani	mani	CC
niHSabxei	n	ni	niH	niHS	i	ei	xei	bxei	RB
sWira	s	sW	sWi	sWir	a	ra	ira	Wira	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
basiyZA	b	ba	bas	basi	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX
kebala	k	ke	keb	keba	a	la	ala	bala	RB
anXakAra	a	an	anX	anXa	a	ra	Ara	kAra	JJ
xui	x	xu	xui	xui	i	ui	xui	xui	QC
cakRu	c	ca	cak	cakR	u	Ru	kRu	akRu	NN
bAhiyZA	b	bA	bAh	bAhi	A	ZA	yZA	iyZA	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
abirala	a	ab	abi	abir	a	la	ala	rala	JJ
jala	j	ja	jal	jala	a	la	ala	jala	NN
padZiwe	p	pa	pad	padZ	e	we	iwe	Ziwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX

anawixUre	a	an	ana	anaw	e	re	Ure	xUre	JJ
gACapAlAra	g	gA	gAC	gACa	a	ra	Ara	lAra	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
sAmAnya	s	sA	sAm	sAmA	a	ya	nya	Anya	QF
ekatu	e	ek	eka	ekat	u	tu	atu	katu	QF
Alo	A	Al	Alo	Alo	o	lo	Alo	Alo	NN
xeKA	x	xe	xeK	xeKA	A	KA	eKA	xeKA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
xeKAiyZA	x	xe	xeK	xeKA	A	ZA	yZA	iyZA	VM
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
oi	o	oi	oi	oi	i	oi	oi	oi	DEM
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
bAsA	b	bA	bAs	bAsA	A	sA	AsA	bAsA	NN

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
bAzkatA	b	bA	bAz	bAzk	A	tA	atA	katA	NN
perolei	p	pe	per	pero	i	ei	lei	olei	VM
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
xoragodZAyZa	x	xo	xor	xora	a	Za	yZa	AyZa	NN
giyZe	g	gi	giy	giyZ	e	Ze	yZe	iyZe	VM
uTabo	u	uT	uTa	uTab	o	bo	abo	Tabo	VAUX

Kuba	K	Ku	Kub	Kuba	a	ba	uba	Kuba	INTF
Pri	P	Pr	Pri	Pri	i	ri	Pri	Pri	JJ
CilAma	C	Ci	Cil	CilA	a	ma	Ama	lAma	VM
ki-ekarakama	k	ki	ki-	ki-e	a	ma	ama	kama	QF
mAyZAyZa	m	mA	mAy	mAyZ	a	Za	yZa	AyZa	NN
jadZiyZe	j	ja	jad	jadZ	e	Ze	yZe	iyZe	VM
gelAma	g	ge	gel	gelA	a	ma	Ama	lAma	VAUX
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
janyei	j	ja	jan	jany	i	ei	yei	nyei	PSP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
BAbanA	B	BA	BAb	BAba	A	nA	anA	banA	NN

kona	k	ko	kon	kona	a	na	ona	kona	QF
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
nirApaxa	n	ni	nir	nirA	a	xa	axa	paxa	JJ
ASrayZa	A	AS	ASr	ASra	a	Za	yZa	ayZa	NN
peyZeCa	p	pe	pey	peyZ	a	Ca	eCa	ZeCa	VM
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
eitukui	e	ei	eit	eitu	i	ui	kui	ukui	PRP
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
yAbAra	y	yA	yAb	yAbA	a	ra	Ara	bAra	VM
Age	A	Ag	Age	Age	e	ge	Age	Age	NST
xeKe	x	xe	xeK	xeKe	e	Ke	eKe	xeKe	VM
yewe	y	ye	yew	yewe	e	we	ewe	yewe	VAUX
pArawAma	p	pA	pAr	pAra	a	ma	Ama	wAma	VAUX

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
aFcale	a	aF	aFc	aFca	e	le	ale	cale	NN
aSru	a	aS	aSr	aSru	u	ru	Sru	aSru	NN
muCiyZA	m	mu	muC	muCi	A	ZA	yZA	iyZA	VM
Pelila	P	Pe	Pel	Peli	a	la	ila	lila	VAUX

balila	b	ba	bal	bali	a	la	ila	lila	VM
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
BAlai	B	BA	BAl	BAla	i	ai	lai	Alai	NN
ACi	A	AC	ACi	ACi	i	Ci	ACi	ACi	VM
xAxA	x	xA	xAx	xAxA	A	xA	AxA	xAxA	NN

dAkwArera	d	dA	dAk	dAkw	a	ra	era	rera	NN
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
xIrGaniHSbAsa	x	xI	xIr	xIrG	a	sa	Asa	bAsa	NN
bAhira	b	bA	bAh	bAhi	a	ra	ira	hira	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
Asila	A	As	Asi	Asil	a	la	ila	sila	VAUX

e	e	e	e	e	e	e	e	e	DEM
baswutA	b	ba	bas	basw	A	tA	utA	wutA	NN
ewai	e	ew	ewa	ewai	i	ai	wai	ewai	INTF
asAXAraNa	a	as	asA	asAX	a	Na	aNa	raNa	JJ
ye	y	ye	ye	ye	e	ye	ye	ye	CC
BArawIra	B	BA	BAr	BAra	a	ra	Ira	wIra	NNP
kAne	k	kA	kAn	kAne	e	ne	Ane	kAne	NN
giyZA	g	gi	giy	giyZ	A	ZA	yZA	iyZA	VM
wAhA	w	wA	wAh	wAhA	A	hA	AhA	wAhA	PRP
bizXila	b	bi	biz	bizX	a	la	ila	Xila	NN

kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
koWAyZa	k	ko	koW	koWA	a	Za	yZa	AyZa	WQ
BAla	B	BA	BAl	BAla	a	la	Ala	BAla	JJ
ACa	A	AC	ACa	ACa	a	Ca	ACa	ACa	VM
BAi	B	BA	BAi	BAi	i	Ai	BAi	BAi	NN

AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
loka	l	lo	lok	loka	a	ka	oka	loka	NN
ese	e	es	ese	ese	e	se	ese	ese	VM
balale	b	ba	bal	bala	e	le	ale	lale	VM
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM

BAbalAma	B	BA	BAb	BAba	a	ma	Ama	lAma	VM
jetira	j	je	jet	jeti	a	ra	ira	tira	NN
upare	u	up	upa	upar	e	re	are	pare	NST
koWAo	k	ko	koW	koWA	o	Ao	WAo	oWAo	PRP
eka	e	ek	eka	eka	a	ka	eka	eka	QC
jAyZagAyZa	j	jA	jAy	jAyZ	a	Za	yZa	AyZa	NN
womAke	w	wo	wom	womA	e	ke	Ake	mAke	PRP
pAbo	p	pA	pAb	pAbo	o	bo	Abo	pAbo	VM
pelAma	p	pe	pel	pelA	a	ma	Ama	lAma	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
bate	b	ba	bat	bate	e	te	ate	bate	RP
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
waKani	w	wa	waK	waKa	i	ni	ani	Kani	PRP
niScayZa	n	ni	niS	niSc	a	Za	yZa	ayZa	RB
mane	m	ma	man	mane	e	ne	ane	mane	NN
hala	h	ha	hal	hala	a	la	ala	hala	VM
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
naxIra	n	na	nax	naxI	a	ra	Ira	xIra	NN
XAre	X	XA	XAr	XAre	e	re	Are	XAre	NN
koWAo-nA-koWAo	k	ko	koW	koWA	o	Ao	WAo	oWAo	PRP
xeKA	x	xe	xeK	xeKA	A	KA	eKA	xeKA	VM
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
milabei	m	mi	mil	mila	i	ei	bei	abei	NN

xurBAgA	x	xu	xur	xurB	A	gA	AgA	BAgA	JJ
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
Ananxai	A	An	Ana	Anan	i	ai	xai	nxai	NN
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
curi	c	cu	cur	curi	i	ri	uri	curi	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
pAlAyZa	p	pA	pAl	pAlA	a	Za	yZa	AyZa	VAUX
ni	n	ni	ni	ni	i	ni	ni	ni	NEG
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
sAhasatuku	s	sA	sAh	sAha	u	ku	uku	tuku	NN
paryanwa	p	pa	par	pary	a	wa	nwa	anwa	PSP
naRta	n	na	naR	naRt	a	ta	Rta	aRta	JJ
kare	k	ka	kar	kare	e	re	are	kare	VM
xiyZe	x	xi	xiy	xiyZ	e	Ze	yZe	iyZe	VAUX
geCe	g	ge	geC	geCe	e	Ce	eCe	geCe	VAUX

e	e	e	e	e	e	e	e	e	DEM
kaWAra	k	ka	kaW	kaWA	a	ra	Ara	WAra	NN
sampUrNa	s	sa	sam	samp	a	Na	rNa	UrNa	JJ
wAparya	w	wA	wAp	wApa	a	ya	rya	arya	NN
buJiwe	b	bu	buJ	buJi	e	we	iwe	Jiwe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
pAriyZA	p	pA	pAr	pAri	A	ZA	yZA	iyZA	VM
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
nIraba	n	nI	nIr	nIra	a	ba	aba	raba	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
kahiwe	k	ka	kah	kahi	e	we	iwe	hiwe	NN
lAgilena	l	lA	lAg	lAgi	a	na	ena	lena	VM
sexina	s	se	sex	sexi	a	na	ina	xina	NN
rAwre	r	rA	rAw	rAwr	e	re	wre	Awre	NN
niScinwa	n	ni	niS	niSc	a	wa	nwa	inwa	JJ
mane	m	ma	man	mane	e	ne	ane	mane	NN
AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
biCAnA	b	bi	biC	biCA	A	nA	AnA	CAnA	NN
CedZe	C	Ce	Ced	CedZ	e	Ze	dZe	edZe	VM
xiyZe	x	xi	xiy	xiyZ	e	Ze	yZe	iyZe	VAUX
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
nIce	n	nI	nIc	nIce	e	ce	Ice	nIce	NST
Sule	S	Su	Sul	Sule	e	le	ule	Sule	VM

hese	h	he	hes	hese	e	se	ese	hese	VM
balale	b	ba	bal	bala	e	le	ale	lale	VM
xAxA	x	xA	xAx	xAxA	A	xA	AxA	xAxA	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
AbAra	A	Ab	AbA	AbAr	a	ra	Ara	bAra	RB
mAnuRa	m	mA	mAn	mAnu	a	Ra	uRa	nuRa	NN
ye	y	ye	ye	ye	e	ye	ye	ye	RP
womAke	w	wo	wom	womA	e	ke	Ake	mAke	PRP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
lajjA	l	la	laj	lajj	A	jA	jjA	ajjA	NN
bA	b	bA	bA	bA	A	bA	bA	bA	CC
BayZa	B	Ba	Bay	BayZ	a	Za	yZa	ayZa	NN

wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
Gumoo	G	Gu	Gum	Gumo	o	oo	moo	umoo	NN

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
se	s	se	se	se	e	se	se	se	DEM
sAhasa	s	sA	sAh	sAha	a	sa	asa	hasa	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM

biSeRa	b	bi	biS	biSe	a	Ra	eRa	SeRa	JJ
nirBara	n	ni	nir	nirB	a	ra	ara	Bara	NN
karabAra	k	ka	kar	kara	a	ra	Ara	bAra	VM
loka	l	lo	lok	loka	a	ka	oka	loka	NN
apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM
wabu	w	wa	wab	wabu	u	bu	abu	wabu	CC
se	s	se	se	se	e	se	se	se	PRP
kACei	k	kA	kAC	kACe	i	ei	Cei	ACei	NST
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
bale	b	ba	bal	bale	e	le	ale	bale	UT
kAlao	k	kA	kAl	kAla	o	ao	lao	Alao	NN
hayZawa	h	ha	hay	hayZ	a	wa	awa	Zawa	RB
e	e	e	e	e	e	e	e	e	DEM
ASafkA	A	AS	ASa	ASaf	A	kA	fkA	afkA	NN
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
maneo	m	ma	man	mane	o	eo	neo	aneo	NN
hawo	h	ha	haw	hawo	o	wo	awo	hawo	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

AScarya	A	AS	ASc	ASca	a	ya	rya	arya	NN
ei	e	ei	ei	ei	i	ei	ei	ei	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	RP
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
mawa	m	ma	maw	mawa	a	wa	awa	mawa	PSP
meyZerao	m	me	mey	meyZ	o	ao	rao	erao	NN
nirBayZa	n	ni	nir	nirB	a	Za	yZa	ayZa	JJ
sbAXInawAke	s	sb	sbA	sbAX	e	ke	Ake	wAke	NN
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
mawa	m	ma	maw	mawa	a	wa	awa	mawa	PSP
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
akRama	a	ak	akR	akRa	a	ma	ama	Rama	JJ
lokeo	l	lo	lok	loke	o	eo	keo	okeo	NN
