CelebelA	C	Ce	Cel	Cele	A	lA	elA	belA	NN
AhAra	A	Ah	AhA	AhAr	a	ra	Ara	hAra	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG
kRuXAyZa	k	kR	kRu	kRuX	a	Za	yZa	AyZa	NN
wqRNAyZa	w	wq	wqR	wqRN	a	Za	yZa	AyZa	NN
klAnwiwe	k	kl	klA	klAn	e	we	iwe	wiwe	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
xeha	x	xe	xeh	xeha	a	ha	eha	xeha	NN
yena	y	ye	yen	yena	a	na	ena	yena	CC
taliwe	t	ta	tal	tali	e	we	iwe	liwe	NN
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VM

konamawe	k	ko	kon	kona	e	we	awe	mawe	QF
bAsAyZa	b	bA	bAs	bAsA	a	Za	yZa	AyZa	NN
pOzCiyZA	p	pO	pOz	pOzC	A	ZA	yZA	iyZA	VM
snAna	s	sn	snA	snAn	a	na	Ana	nAna	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
ekabAra	e	ek	eka	ekab	a	ra	Ara	bAra	NN
Suiwe	S	Su	Sui	Suiw	e	we	iwe	uiwe	NN
pAile	p	pA	pAi	pAil	e	le	ile	Aile	VM
yena	y	ye	yen	yena	a	na	ena	yena	RP
bAzce	b	bA	bAz	bAzc	e	ce	zce	Azce	VM

GodZAra	G	Go	God	GodZ	a	ra	Ara	ZAra	NN
gAdZi	g	gA	gAd	gAdZ	i	Zi	dZi	AdZi	NN
BAdZA	B	BA	BAd	BAdZ	A	ZA	dZA	AdZA	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
Asile	A	As	Asi	Asil	e	le	ile	sile	VAUX
jinisapawra	j	ji	jin	jini	a	ra	wra	awra	NN
boJAi	b	bo	boJ	boJA	i	Ai	JAi	oJAi	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
bAsAra	b	bA	bAs	bAsA	a	ra	Ara	sAra	NN
sammuKe	s	sa	sam	samm	e	Ke	uKe	muKe	NST
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
xAzdZAiwe	x	xA	xAz	xAzd	e	we	iwe	Aiwe	VM
minita-xaSeka	m	mi	min	mini	a	ka	eka	Seka	NN
mAwra	m	mA	mAw	mAwr	a	ra	wra	Awra	RB
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VM

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
uparera	u	up	upa	upar	a	ra	era	rera	NST
xike	x	xi	xik	xike	e	ke	ike	xike	PSP
cAhiyZA	c	cA	cAh	cAhi	A	ZA	yZA	iyZA	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
kroXera	k	kr	kro	kroX	a	ra	era	Xera	NN
abaXi	a	ab	aba	abaX	i	Xi	aXi	baXi	PSP
rahila	r	ra	rah	rahi	a	la	ila	hila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

weoyZArIra	w	we	weo	weoy	a	ra	Ira	rIra	NNP
kona	k	ko	kon	kona	a	na	ona	kona	QF
ukaNTAi	u	uk	uka	ukaN	i	Ai	TAi	NTAi	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
rAswAra	r	rA	rAs	rAsw	a	ra	Ara	wAra	NN
xike	x	xi	xik	xike	e	ke	ike	xike	NST
bArAnxAra	b	bA	bAr	bArA	a	ra	Ara	xAra	NN
kabAtatA	k	ka	kab	kabA	A	tA	atA	tatA	NN
paryanwa	p	pa	par	pary	a	wa	nwa	anwa	PSP
Kole	K	Ko	Kol	Kole	e	le	ole	Kole	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
gAdZira	g	gA	gAd	gAdZ	a	ra	ira	Zira	NN
Sabxe	S	Sa	Sab	Sabx	e	xe	bxe	abxe	NN
ekabAra	e	ek	eka	ekab	a	ra	Ara	bAra	NN
nAmiyZAo	n	nA	nAm	nAmi	o	Ao	ZAo	yZAo	NN
Asila	A	As	Asi	Asil	a	la	ila	sila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

xruwapaxe	x	xr	xru	xruw	e	xe	axe	paxe	NN
uTiyZA	u	uT	uTi	uTiy	A	ZA	yZA	iyZA	VM
giyZA	g	gi	giy	giyZ	A	ZA	yZA	iyZA	VAUX
xbArera	x	xb	xbA	xbAr	a	ra	era	rera	NN
upare	u	up	upa	upar	e	re	are	pare	NST
sajore	s	sa	saj	sajo	e	re	ore	jore	NN
karAGAwa	k	ka	kar	karA	a	wa	Awa	GAwa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
dAkila	d	dA	dAk	dAki	a	la	ila	kila	NN
weoyZArI	w	we	weo	weoy	I	rI	ArI	ZArI	JJ

ore	o	or	ore	ore	e	re	ore	ore	NNP
o	o	o	o	o	o	o	o	o	CC
weoyZArI	w	we	weo	weoy	I	rI	ArI	ZArI	NNP

kRaNakAla	k	kR	kRa	kRaN	a	la	Ala	kAla	NN
pare	p	pa	par	pare	e	re	are	pare	NST
Aswe	A	As	Asw	Aswe	e	we	swe	Aswe	NNP
awyanwa	a	aw	awy	awya	a	wa	nwa	anwa	INTF
sAbaXAne	s	sA	sAb	sAba	e	ne	Ane	XAne	RB
kabAta	k	ka	kab	kabA	a	ta	Ata	bAta	NN
KuliyZA	K	Ku	Kul	Kuli	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

kruxXa	k	kr	kru	krux	a	Xa	xXa	uxXa	JJ
apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
Garera	G	Ga	Gar	Gare	a	ra	era	rera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
pA	p	pA	pA	pA	A	pA	pA	pA	NN
bAdZAibe	b	bA	bAd	bAdZ	e	be	ibe	Aibe	VM
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
bismayZe	b	bi	bis	bism	e	Ze	yZe	ayZe	NN
abAka	a	ab	abA	abAk	a	ka	Aka	bAka	JJ
o	o	o	o	o	o	o	o	o	CC
hawabuxXi	h	ha	haw	hawa	i	Xi	xXi	uxXi	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

sumuKe	s	su	sum	sumu	e	Ke	uKe	muKe	NN
xAzdZAiyZA	x	xA	xAz	xAzd	A	ZA	yZA	iyZA	VM
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
e	e	e	e	e	e	e	e	e	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
mUrwi	m	mU	mUr	mUrw	i	wi	rwi	Urwi	NN

pAyZe	p	pA	pAy	pAyZ	e	Ze	yZe	AyZe	NN
juwA	j	ju	juw	juwA	A	wA	uwA	juwA	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
parane	p	pa	par	para	e	ne	ane	rane	NN
ekaKAni	e	ek	eka	ekaK	i	ni	Ani	KAni	QC
kAlo	k	kA	kAl	kAlo	o	lo	Alo	kAlo	JJ
rafera	r	ra	raf	rafe	a	ra	era	fera	NN
SAdZI	S	SA	SAd	SAdZ	I	ZI	dZI	AdZI	NN
cula	c	cu	cul	cula	a	la	ula	cula	NN
Sukano	S	Su	Suk	Suka	o	no	ano	kano	VM
elomelo	e	el	elo	elom	o	lo	elo	melo	VAUX
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
upara	u	up	upa	upar	a	ra	ara	para	NST
SAnwa-gaBIra	S	SA	SAn	SAnw	a	ra	Ira	BIra	JJ
biRAxera	b	bi	biR	biRA	a	ra	era	xera	NN
CAyZA	C	CA	CAy	CAyZ	A	ZA	yZA	AyZA	NN
e	e	e	e	e	e	e	e	e	PRP
yena	y	ye	yen	yena	a	na	ena	yena	RP
kona	k	ko	kon	kona	a	na	ona	kona	QF
bahuxUrera	b	ba	bah	bahu	a	ra	era	rera	NN
wIrWayAwrI	w	wI	wIr	wIrW	I	rI	wrI	AwrI	NN
roxe	r	ro	rox	roxe	e	xe	oxe	roxe	NN
pudZiyZA	p	pu	pud	pudZ	A	ZA	yZA	iyZA	VM
jale	j	ja	jal	jale	e	le	ale	jale	NN
BijiyZA	B	Bi	Bij	Biji	A	ZA	yZA	iyZA	VM
anAhAre	a	an	anA	anAh	e	re	Are	hAre	NN
anixrAyZa	a	an	ani	anix	a	Za	yZa	AyZa	NN
rAwri-xibA	r	rA	rAw	rAwr	A	bA	ibA	xibA	XC
paWa	p	pa	paW	paWa	a	Wa	aWa	paWa	NN
caliyZACe	c	ca	cal	cali	e	Ce	ACe	ZACe	VM
ye-kona	y	ye	ye-	ye-k	a	na	ona	kona	QF
muhUrwei	m	mu	muh	muhU	i	ei	wei	rwei	NN
paWera	p	pa	paW	paWe	a	ra	era	Wera	NN
pare	p	pa	par	pare	e	re	are	pare	NST
padZiyZA	p	pa	pad	padZ	A	ZA	yZA	iyZA	VM
mariwe	m	ma	mar	mari	e	we	iwe	riwe	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX

ihAra	i	ih	ihA	ihAr	a	ra	Ara	hAra	PRP
prawi	p	pr	pra	praw	i	wi	awi	rawi	PSP
keha	k	ke	keh	keha	a	ha	eha	keha	NN
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
konaxina	k	ko	kon	kona	a	na	ina	xina	NN
rAga	r	rA	rAg	rAga	a	ga	Aga	rAga	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX
apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
mane	m	ma	man	mane	e	ne	ane	mane	NN
kariwei	k	ka	kar	kari	i	ei	wei	iwei	VM
pArila	p	pA	pAr	pAri	a	la	ila	rila	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
mAWA	m	mA	mAW	mAWA	A	WA	AWA	mAWA	NN
noyZAiyZA	n	no	noy	noyZ	A	ZA	yZA	iyZA	VM
ekatu	e	ek	eka	ekat	u	tu	atu	katu	QF
namaskAra	n	na	nam	nama	a	ra	Ara	kAra	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
Aswe	A	As	Asw	Aswe	e	we	swe	Aswe	JJ
Aswe	A	As	Asw	Aswe	e	we	swe	Aswe	RDP
balila	b	ba	bal	bali	a	la	ila	lila	VM
Apani	A	Ap	Apa	Apan	i	ni	ani	pani	PRP
eseCena	e	es	ese	eseC	a	na	ena	Cena	VM
ebAra	e	eb	ebA	ebAr	a	ra	Ara	bAra	NN
weoyZArI	w	we	weo	weoy	I	rI	ArI	ZArI	NNP
bAzcabe	b	bA	bAz	bAzc	e	be	abe	cabe	VM

BayZe	B	Ba	Bay	BayZ	e	Ze	yZe	ayZe	NN
apUrbara	a	ap	apU	apUr	a	ra	ara	bara	JJ
sbara	s	sb	sba	sbar	a	ra	ara	bara	NN
jadZAiyZA	j	ja	jad	jadZ	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
hayZeCe	h	ha	hay	hayZ	e	Ce	eCe	ZeCe	VM
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
wemanii	w	we	wem	wema	i	ii	nii	anii	CC
mqxukaNTe	m	mq	mqx	mqxu	e	Te	NTe	aNTe	NN
balila	b	ba	bal	bali	a	la	ila	lila	VM
exike	e	ex	exi	exik	e	ke	ike	xike	NN
anekera	a	an	ane	anek	a	ra	era	kera	PRP
basanwa	b	ba	bas	basa	a	wa	nwa	anwa	NN
hacce	h	ha	hac	hacc	e	ce	cce	acce	VM
wArao	w	wA	wAr	wAra	o	ao	rao	Arao	PRP
hayZece	h	ha	hay	hayZ	e	ce	ece	Zece	VM

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
Apani	A	Ap	Apa	Apan	i	ni	ani	pani	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	NN
eKana	e	eK	eKa	eKan	a	na	ana	Kana	PRP
ewa	e	ew	ewa	ewa	a	wa	ewa	ewa	QF
pariSramera	p	pa	par	pari	a	ra	era	mera	NN
pare	p	pa	par	pare	e	re	are	pare	NST
e	e	e	e	e	e	e	e	e	DEM
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
Dukawe	D	Du	Duk	Duka	e	we	awe	kawe	VM
pArena	p	pA	pAr	pAre	a	na	ena	rena	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

uparera	u	up	upa	upar	a	ra	era	rera	NST
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
caluna	c	ca	cal	calu	a	na	una	luna	VM
EKAne	E	EK	EKA	EKAn	e	ne	Ane	KAne	PRP
baraFca	b	ba	bar	bara	a	ca	Fca	aFca	NN
snAna	s	sn	snA	snAn	a	na	Ana	nAna	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
ekatu	e	ek	eka	ekat	u	tu	atu	katu	QF
jiriyZe	j	ji	jir	jiri	e	Ze	yZe	iyZe	VM
nIce	n	nI	nIc	nIce	e	ce	Ice	nIce	NST
Asabena	A	As	Asa	Asab	a	na	ena	bena	VM

wA	w	wA	wA	wA	A	wA	wA	wA	PRP
CAdZA	C	CA	CAd	CAdZ	A	ZA	dZA	AdZA	PSP
o	o	o	o	o	o	o	o	o	CC
Gumocce	G	Gu	Gum	Gumo	e	ce	cce	occe	NN
jAgale	j	jA	jAg	jAga	e	le	ale	gale	VM
ApanAke	A	Ap	Apa	Apan	e	ke	Ake	nAke	PRP
Kabara	K	Ka	Kab	Kaba	a	ra	ara	bara	NN
xeba	x	xe	xeb	xeba	a	ba	eba	xeba	VM

apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
AScarya	A	AS	ASc	ASca	a	ya	rya	arya	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
uparera	u	up	upa	upar	a	ra	era	rera	NST
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
balila	b	ba	bal	bali	a	la	ila	lila	VM
hAz	h	hA	hAz	hAz	z	Az	hAz	hAz	NN

GaratA	G	Ga	Gar	Gara	A	tA	atA	ratA	NN
eKano	e	eK	eKa	eKan	o	no	ano	Kano	PRP
AmAxerai	A	Am	AmA	AmAx	i	ai	rai	erai	PRP
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
cale	c	ca	cal	cale	e	le	ale	cale	VM
geCi	g	ge	geC	geCi	i	Ci	eCi	geCi	VAUX

beSa	b	be	beS	beSa	a	Sa	eSa	beSa	INTF
pariRkAra	p	pa	par	pari	a	ra	Ara	kAra	JJ
karA	k	ka	kar	karA	A	rA	arA	karA	VM
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VAUX
kale	k	ka	kal	kale	e	le	ale	kale	NN
jala	j	ja	jal	jala	a	la	ala	jala	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
keu	k	ke	keu	keu	u	eu	keu	keu	PRP
nei	n	ne	nei	nei	i	ei	nei	nei	VM
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
kaRta	k	ka	kaR	kaRt	a	ta	Rta	aRta	JJ
habe	h	ha	hab	habe	e	be	abe	habe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
caluna	c	ca	cal	calu	a	na	una	luna	VM

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
lokajana	l	lo	lok	loka	a	na	ana	jana	NN
kE	k	kE	kE	kE	E	kE	kE	kE	WQ

safgera	s	sa	saf	safg	a	ra	era	gera	NN
jinisapawragulo	j	ji	jin	jini	o	lo	ulo	gulo	NN
wArA	w	wA	wAr	wArA	A	rA	ArA	wArA	PRP
oiKAnei	o	oi	oiK	oiKA	i	ei	nei	Anei	NN
niyZe	n	ni	niy	niyZ	e	Ze	yZe	iyZe	VM
Asuka	A	As	Asu	Asuk	a	ka	uka	suka	VAUX

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
wAxera	w	wA	wAx	wAxe	a	ra	era	xera	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
steSana	s	st	ste	steS	a	na	ana	Sana	NN
Wekei	W	We	Wek	Weke	i	ei	kei	ekei	PSP
CedZe	C	Ce	Ced	CedZ	e	Ze	dZe	edZe	VM
xiyZeci	x	xi	xiy	xiyZ	i	ci	eci	Zeci	VAUX

wArAo	w	wA	wAr	wArA	o	Ao	rAo	ArAo	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	NN
AmAri	A	Am	AmA	AmAr	i	ri	Ari	mAri	PRP
mawa	m	ma	maw	mawa	a	wa	awa	mawa	PSP
klAnwa	k	kl	klA	klAn	a	wa	nwa	Anwa	JJ
hayZeCila	h	ha	hay	hayZ	a	la	ila	Cila	VM

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	JJ
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
wA	w	wA	wA	wA	A	wA	wA	wA	PRP
bate	b	ba	bat	bate	e	te	ate	bate	RP
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
eKana	e	eK	eKa	eKan	a	na	ana	Kana	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
kulI	k	ku	kul	kulI	I	lI	ulI	kulI	NN
pAoyZA	p	pA	pAo	pAoy	A	ZA	yZA	oyZA	VM
yAbe	y	yA	yAb	yAbe	e	be	Abe	yAbe	VAUX

AcCA	A	Ac	AcC	AcCA	A	CA	cCA	AcCA	NN
xeKi	x	xe	xeK	xeKi	i	Ki	eKi	xeKi	VM

ApanAke	A	Ap	Apa	Apan	e	ke	Ake	nAke	PRP
xeKawe	x	xe	xeK	xeKa	e	we	awe	Kawe	VM
habe	h	ha	hab	habe	e	be	abe	habe	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
Amii	A	Am	Ami	Amii	i	ii	mii	Amii	NN
xeKaci	x	xe	xeK	xeKa	i	ci	aci	Kaci	VM

oi	o	oi	oi	oi	i	oi	oi	oi	DEM
katA	k	ka	kat	katA	A	tA	atA	katA	QF
jinisa	j	ji	jin	jini	a	sa	isa	nisa	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
nijei	n	ni	nij	nije	i	ei	jei	ijei	PRP
Anawe	A	An	Ana	Anaw	e	we	awe	nawe	VM
pArabo	p	pA	pAr	pAra	o	bo	abo	rabo	VAUX
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
nIce	n	nI	nIc	nIce	e	ce	Ice	nIce	NN
yAiweCila	y	yA	yAi	yAiw	a	la	ila	Cila	VM
gAdZoyZAna	g	gA	gAd	gAdZ	a	na	Ana	ZAna	JJ
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
bAdZAiyZA	b	bA	bAd	bAdZ	A	ZA	yZA	iyZA	VM
BAdZA	B	BA	BAd	BAdZ	A	ZA	dZA	AdZA	NN
cAhila	c	cA	cAh	cAhi	a	la	ila	hila	NN

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
iSArAyZa	i	iS	iSA	iSAr	a	Za	yZa	AyZa	NN
upare	u	up	upa	upar	e	re	are	pare	NST
dAkiyZA	d	dA	dAk	dAki	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
eKana	e	eK	eKa	eKan	a	na	ana	Kana	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
loka	l	lo	lok	loka	a	ka	oka	loka	NN
pAoyZA	p	pA	pAo	pAoy	A	ZA	yZA	oyZA	VM
yAbe	y	yA	yAb	yAbe	e	be	Abe	yAbe	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
ekatu	e	ek	eka	ekat	u	tu	atu	katu	QF
kaRta	k	ka	kaR	kaRt	a	ta	Rta	aRta	JJ
kare	k	ka	kar	kare	e	re	are	kare	VM
jinisagulo	j	ji	jin	jini	o	lo	ulo	gulo	NN
wule	w	wu	wul	wule	e	le	ule	wule	VM
xiyZe	x	xi	xiy	xiyZ	e	Ze	yZe	iyZe	VAUX
yAo	y	yA	yAo	yAo	o	Ao	yAo	yAo	VAUX
womAke	w	wo	wom	womA	e	ke	Ake	mAke	PRP
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
xAma	x	xA	xAm	xAma	a	ma	Ama	xAma	NN
xeba	x	xe	xeb	xeba	a	ba	eba	xeba	VM

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
snigXa	s	sn	sni	snig	a	Xa	gXa	igXa	JJ
kaWAyZa	k	ka	kaW	kaWA	a	Za	yZa	AyZa	NN
KuSI	K	Ku	KuS	KuSI	I	SI	uSI	KuSI	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
gAdZoyZAna	g	gA	gAd	gAdZ	a	na	Ana	ZAna	NN
jinisa	j	ji	jin	jini	a	sa	isa	nisa	NN
Aniwe	A	An	Ani	Aniw	e	we	iwe	niwe	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
padZile	p	pa	pad	padZ	e	le	ile	Zile	VAUX
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	JJ
paWera	p	pa	paW	paWe	a	ra	era	Wera	NN
xikera	x	xi	xik	xike	a	ra	era	kera	NN
GaratAyZa	G	Ga	Gar	Gara	a	Za	yZa	AyZa	NN
meJera	m	me	meJ	meJe	a	ra	era	Jera	NN
upare	u	up	upa	upar	e	re	are	pare	NST
paripAti	p	pa	par	pari	i	ti	Ati	pAti	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
hAwe	h	hA	hAw	hAwe	e	we	Awe	hAwe	NN
biCAnA	b	bi	biC	biCA	A	nA	AnA	CAnA	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	VAUX
kahila	k	ka	kah	kahi	a	la	ila	hila	JJ
eibAra	e	ei	eib	eibA	a	ra	Ara	bAra	NN
snAna	s	sn	snA	snAn	a	na	Ana	nAna	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
Asuna	A	As	Asu	Asun	a	na	una	suna	VAUX

apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
byApAratA	b	by	byA	byAp	A	tA	atA	ratA	NN
Age	A	Ag	Age	Age	e	ge	Age	Age	NST
AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
Kule	K	Ku	Kul	Kule	e	le	ule	Kule	VM
baluna	b	ba	bal	balu	a	na	una	luna	VAUX

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
kalera	k	ka	kal	kale	a	ra	era	lera	NN
GaratA	G	Ga	Gar	Gara	A	tA	atA	ratA	NN
xeKAiyZA	x	xe	xeK	xeKA	A	ZA	yZA	iyZA	VM
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	VAUX
mAWA	m	mA	mAW	mAWA	A	WA	AWA	mAWA	NN
nAdZiyZA	n	nA	nAd	nAdZ	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
Age	A	Ag	Age	Age	e	ge	Age	Age	NST
snAna	s	sn	snA	snAn	a	na	Ana	nAna	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
sanXye-Ahnikagulo	s	sa	san	sanX	o	lo	ulo	gulo	NN
sere	s	se	ser	sere	e	re	ere	sere	VM
Asuna	A	As	Asu	Asun	a	na	una	suna	VAUX

apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
jixa	j	ji	jix	jixa	a	xa	ixa	jixa	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

KAnika	K	KA	KAn	KAni	a	ka	ika	nika	QF
pare	p	pa	par	pare	e	re	are	pare	NST
se	s	se	se	se	e	se	se	se	DEM
snAna	s	sn	snA	snAn	a	na	Ana	nAna	NN
praBqwi	p	pr	pra	praB	i	wi	qwi	Bqwi	RP
sAriyZA	s	sA	sAr	sAri	A	ZA	yZA	iyZA	NN
Asile	A	As	Asi	Asil	e	le	ile	sile	VM
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
ekatu	e	ek	eka	ekat	u	tu	atu	katu	QF
hAsiyZA	h	hA	hAs	hAsi	A	ZA	yZA	iyZA	NN
balila	b	ba	bal	bali	a	la	ila	lila	VM
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
gelAsatA	g	ge	gel	gelA	A	tA	atA	satA	NN
nina	n	ni	nin	nina	a	na	ina	nina	RB
jAnAlAra	j	jA	jAn	jAnA	a	ra	Ara	lAra	NN
upare	u	up	upa	upar	e	re	are	pare	NST
kAgaje	k	kA	kAg	kAga	e	je	aje	gaje	NN
modZA	m	mo	mod	modZ	A	ZA	dZA	odZA	NN
oi	o	oi	oi	oi	i	oi	oi	oi	DEM
cini	c	ci	cin	cini	i	ni	ini	cini	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
niyZe	n	ni	niy	niyZ	e	Ze	yZe	iyZe	PSP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
safge	s	sa	saf	safg	e	ge	fge	afge	NST
kalera	k	ka	kal	kale	a	ra	era	lera	NN
kACe	k	kA	kAC	kACe	e	Ce	ACe	kACe	NST
Asuna	A	As	Asu	Asun	a	na	una	suna	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
kare	k	ka	kar	kare	e	re	are	kare	RP
Sarabawa	S	Sa	Sar	Sara	a	wa	awa	bawa	RB
wEri	w	wE	wEr	wEri	i	ri	Eri	wEri	NN
karawe	k	ka	kar	kara	e	we	awe	rawe	VM
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VAUX
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
SiKiyZe	S	Si	SiK	SiKi	e	Ze	yZe	iyZe	VM
xii	x	xi	xii	xii	i	ii	xii	xii	VAUX

