belA	b	be	bel	belA	A	lA	elA	belA	NN
prANera	p	pr	prA	prAN	a	ra	era	Nera	NN
kona	k	ko	kon	kona	a	na	ona	kona	QF
mUlya	m	mU	mUl	mUly	a	ya	lya	Ulya	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
ye-kona	y	ye	ye-	ye-k	a	na	ona	kona	QF
lokera	l	lo	lok	loke	a	ra	era	kera	NN
hAwe	h	hA	hAw	hAwe	e	we	Awe	hAwe	NN
ye-kona	y	ye	ye-	ye-k	a	na	ona	kona	QF
muhUrwe	m	mu	muh	muhU	e	we	rwe	Urwe	NN
wAhA	w	wA	wAh	wAhA	A	hA	AhA	wAhA	PRP
kukura-SiyZAlera	k	ku	kuk	kuku	a	ra	era	lera	NN
mawai	m	ma	maw	mawa	i	ai	wai	awai	PSP
binaRta	b	bi	bin	bina	a	ta	Rta	aRta	JJ
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX

samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
jagabiXAne	j	ja	jag	jaga	e	ne	Ane	XAne	NN
ewabadZa	e	ew	ewa	ewab	a	Za	dZa	adZa	INTF
niRTura	n	ni	niR	niRT	a	ra	ura	Tura	JJ
abicAra	a	ab	abi	abic	a	ra	Ara	cAra	NN
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	RP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM

BagabAna	B	Ba	Bag	Baga	a	na	Ana	bAna	NN
mafgalamayZa	m	ma	maf	mafg	a	Za	yZa	ayZa	NN
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
sawya	s	sa	saw	sawy	a	ya	wya	awya	NN
e	e	e	e	e	e	e	e	e	DEM
wabe	w	wa	wab	wabe	e	be	abe	wabe	CC
kAhAra	k	kA	kAh	kAhA	a	ra	Ara	hAra	NN
o	o	o	o	o	o	o	o	o	CC
kon‌	k	ko	kon	kon‌	‌	n‌	on‌	kon‌	JJ
pApera	p	pA	pAp	pApe	a	ra	era	pera	NN
xaNda	x	xa	xaN	xaNd	a	da	Nda	aNda	NN

uBayZe	u	uB	uBa	uBay	e	Ze	yZe	ayZe	NN
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
prabeSa	p	pr	pra	prab	a	Sa	eSa	beSa	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
dAkila	d	dA	dAk	dAki	a	la	ila	kila	JJ
pAzcakadZi	p	pA	pAz	pAzc	i	Zi	dZi	adZi	NN
kemana	k	ke	kem	kema	a	na	ana	mana	WQ
ACa	A	AC	ACa	ACa	a	Ca	ACa	ACa	NN
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN

anXakAra	a	an	anX	anXa	a	ra	Ara	kAra	JJ
koNa	k	ko	koN	koNa	a	Na	oNa	koNa	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
sAdZA	s	sA	sAd	sAdZ	A	ZA	dZA	AdZA	NN
Asila	A	As	Asi	Asil	a	la	ila	sila	VM
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
ekatu	e	ek	eka	ekat	u	tu	atu	katu	INTF
BAla	B	BA	BAl	BAla	a	la	Ala	BAla	JJ

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
ekajana	e	ek	eka	ekaj	a	na	ana	jana	QC
budZAgoCera	b	bu	bud	budZ	a	ra	era	Cera	NN
loka	l	lo	lok	loka	a	ka	oka	loka	NN
dAna	d	dA	dAn	dAna	a	na	Ana	dAna	JJ
hAwatA	h	hA	hAw	hAwa	A	tA	atA	watA	NN
uzcu	u	uz	uzc	uzcu	u	cu	zcu	uzcu	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
sumuKe	s	su	sum	sumu	e	Ke	uKe	muKe	NN
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
xAzdZAila	x	xA	xAz	xAzd	a	la	ila	Aila	VAUX

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
AgAgodZA	A	Ag	AgA	AgAg	A	ZA	dZA	odZA	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
kawakagulA	k	ka	kaw	kawa	A	lA	ulA	gulA	QF
pralepa	p	pr	pra	pral	a	pa	epa	lepa	NN
xeoyZA	x	xe	xeo	xeoy	A	ZA	yZA	oyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	VAUX
mA	m	mA	mA	mA	A	mA	mA	mA	NN
meyZetA	m	me	mey	meyZ	A	tA	etA	ZetA	NN
rakwa-AmASAyZa	r	ra	rak	rakw	a	Za	yZa	AyZa	NN
boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	JJ
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
bAzcabe	b	bA	bAz	bAzc	e	be	abe	cabe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
CeletAra	C	Ce	Cel	Cele	a	ra	Ara	tAra	NN
AbAra	A	Ab	AbA	AbAr	a	ra	Ara	bAra	RB
kAla	k	kA	kAl	kAla	a	la	Ala	kAla	NN
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
behuzSa	b	be	beh	behu	a	Sa	zSa	uzSa	JJ
jbara	j	jb	jba	jbar	a	ra	ara	bara	NN
emana	e	em	ema	eman	a	na	ana	mana	DEM
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
payZasA	p	pa	pay	payZ	A	sA	asA	ZasA	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
eka	e	ek	eka	eka	a	ka	eka	eka	QC
PoztA	P	Po	Poz	Pozt	A	tA	ztA	oztA	NN
oRuXa	o	oR	oRu	oRuX	a	Xa	uXa	RuXa	NN
kine	k	ki	kin	kine	e	ne	ine	kine	VM
xi	x	xi	xi	xi	i	xi	xi	xi	VAUX
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
eka	e	ek	eka	eka	a	ka	eka	eka	QC
bAti	b	bA	bAt	bAti	i	ti	Ati	bAti	NN
sAgu-bArli	s	sA	sAg	sAgu	i	li	rli	Arli	NN
rezXe	r	re	rez	rezX	e	Xe	zXe	ezXe	VM
KAoyZAi	K	KA	KAo	KAoy	i	Ai	ZAi	yZAi	NN

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
xui	x	xu	xui	xui	i	ui	xui	xui	QC
coKa	c	co	coK	coKa	a	Ka	oKa	coKa	NN
CalaCala	C	Ca	Cal	Cala	a	la	ala	Cala	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
Asila	A	As	Asi	Asil	a	la	ila	sila	VAUX

apUrbara	a	ap	apU	apUr	a	ra	ara	bara	JJ
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
haTA	h	ha	haT	haTA	A	TA	aTA	haTA	RB
bAhira	b	bA	bAh	bAhi	a	ra	ira	hira	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX
payZasA	p	pa	pay	payZ	A	sA	asA	ZasA	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM
kena	k	ke	ken	kena	a	na	ena	kena	WQ

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
apariciwa	a	ap	apa	apar	a	wa	iwa	ciwa	JJ
bAbutike	b	bA	bAb	bAbu	e	ke	ike	tike	NN
lokatA	l	lo	lok	loka	A	tA	atA	katA	NN
kayZeka	k	ka	kay	kayZ	a	ka	eka	Zeka	QF
muhUrwa	m	mu	muh	muhU	a	wa	rwa	Urwa	NN
nIrabe	n	nI	nIr	nIra	e	be	abe	rabe	RB
nirIkRaNa	n	ni	nir	nirI	a	Na	aNa	RaNa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	JJ
pulira	p	pu	pul	puli	a	ra	ira	lira	NN
Sekala	S	Se	Sek	Seka	a	la	ala	kala	NN
padZe	p	pa	pad	padZ	e	Ze	dZe	adZe	VM
dAna	d	dA	dAn	dAna	a	na	Ana	dAna	NN
hAwatAi	h	hA	hAw	hAwa	i	Ai	tAi	atAi	NN
jaKama	j	ja	jaK	jaKa	a	ma	ama	Kama	NN
hayZe	h	ha	hay	hayZ	e	Ze	yZe	ayZe	VM
geCe	g	ge	geC	geCe	e	Ce	eCe	geCe	VAUX
mAsa-KAneka	m	mA	mAs	mAsa	a	ka	eka	neka	NN
Xare	X	Xa	Xar	Xare	e	re	are	Xare	PSP
kAje	k	kA	kAj	kAje	e	je	Aje	kAje	NN
bAra	b	bA	bAr	bAra	a	ra	Ara	bAra	NN
hawe	h	ha	haw	hawe	e	we	awe	hawe	VM
pArini	p	pA	pAr	pAri	i	ni	ini	rini	VAUX
payZasA	p	pa	pay	payZ	A	sA	asA	ZasA	NN
WAkabe	W	WA	WAk	WAka	e	be	abe	kabe	VM
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
kare	k	ka	kar	kare	e	re	are	kare	RP
bAbumaSAyZa	b	bA	bAb	bAbu	a	Za	yZa	AyZa	NN

apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
praSna	p	pr	pra	praS	a	na	Sna	aSna	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
kAraKAnAra	k	kA	kAr	kAra	a	ra	Ara	nAra	NN
myAnejAra	m	my	myA	myAn	a	ra	Ara	jAra	NN
era	e	er	era	era	a	ra	era	era	PRP
byabasWA	b	by	bya	byab	A	WA	sWA	asWA	NN
karena	k	ka	kar	kare	a	na	ena	rena	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

pAzcakadZi	p	pA	pAz	pAzc	i	Zi	dZi	adZi	NN
kapAle	k	ka	kap	kapA	e	le	Ale	pAle	NN
ekabAra	e	ek	eka	ekab	a	ra	Ara	bAra	NN
bAma	b	bA	bAm	bAma	a	ma	Ama	bAma	NN
hAwatA	h	hA	hAw	hAwa	A	tA	atA	watA	NN
sparSa	s	sp	spa	spar	a	Sa	rSa	arSa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	JJ
hAyZa	h	hA	hAy	hAyZ	a	Za	yZa	AyZa	NN

hAyZa	h	hA	hAy	hAyZ	a	Za	yZa	AyZa	NNP

xinamajuraxera	x	xi	xin	xina	a	ra	era	xera	NN
AbAra	A	Ab	AbA	AbAr	a	ra	Ara	bAra	RB
byabasWA	b	by	bya	byab	A	WA	sWA	asWA	NN

ewei	e	ew	ewe	ewei	i	ei	wei	ewei	PRP
balace	b	ba	bal	bala	e	ce	ace	lace	VM
kAja	k	kA	kAj	kAja	a	ja	Aja	kAja	NN
karawe	k	ka	kar	kara	e	we	awe	rawe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
pAra	p	pA	pAr	pAra	a	ra	Ara	pAra	VM
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
Gara	G	Ga	Gar	Gara	a	ra	ara	Gara	NN
Cere	C	Ce	Cer	Cere	e	re	ere	Cere	VM
xAo	x	xA	xAo	xAo	o	Ao	xAo	xAo	VAUX
AbAra	A	Ab	AbA	AbAr	a	ra	Ara	bAra	RB
yaKana	y	ya	yaK	yaKa	a	na	ana	Kana	PRP
BAla	B	BA	BAl	BAla	a	la	Ala	BAla	JJ
habe	h	ha	hab	habe	e	be	abe	habe	VM
waKana	w	wa	waK	waKa	a	na	ana	Kana	PRP
eso	e	es	eso	eso	o	so	eso	eso	VM
kAja	k	kA	kAj	kAja	a	ja	Aja	kAja	NN
xebo	x	xe	xeb	xebo	o	bo	ebo	xebo	VM

e	e	e	e	e	e	e	e	e	DEM
abasWAyZa	a	ab	aba	abas	a	Za	yZa	AyZa	NN
koWAyZa	k	ko	koW	koWA	a	Za	yZa	AyZa	WQ
yAi	y	yA	yAi	yAi	i	Ai	yAi	yAi	VM
baluna	b	ba	bal	balu	a	na	una	luna	VM
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
maSAyZa	m	ma	maS	maSA	a	Za	yZa	AyZa	NN

CotasAhebera	C	Co	Cot	Cota	a	ra	era	bera	JJ
hAwe-pAyZe	h	hA	hAw	hAwe	e	Ze	yZe	AyZe	NN
Xare	X	Xa	Xar	Xare	e	re	are	Xare	VM
badZajora	b	ba	bad	badZ	a	ra	ora	jora	NN
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
hapwAKAneka	h	ha	hap	hapw	a	ka	eka	neka	JJ
WAkawe	W	WA	WAk	WAka	e	we	awe	kawe	VM
pAbo	p	pA	pAb	pAbo	o	bo	Abo	pAbo	VAUX

biSa	b	bi	biS	biSa	a	Sa	iSa	biSa	QC
bacCara	b	ba	bac	bacC	a	ra	ara	Cara	NN
kAja	k	kA	kAj	kAja	a	ja	Aja	kAja	NN
karaCi	k	ka	kar	kara	i	Ci	aCi	raCi	VM
maSAyZa	m	ma	maS	maSA	a	Za	yZa	AyZa	NN
erA	e	er	erA	erA	A	rA	erA	erA	PRP
emani	e	em	ema	eman	i	ni	ani	mani	PRP
nemakahArAma	n	ne	nem	nema	a	ma	Ama	rAma	JJ

kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
SuniyZA	S	Su	Sun	Suni	A	ZA	yZA	iyZA	VM
apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
rAge	r	rA	rAg	rAge	e	ge	Age	rAge	NN
jbaliwe	j	jb	jba	jbal	e	we	iwe	liwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
emani	e	em	ema	eman	i	ni	ani	mani	DEM
icCA	i	ic	icC	icCA	A	CA	cCA	icCA	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX
myAnejAra	m	my	myA	myAn	a	ra	Ara	jAra	NN
lokatAke	l	lo	lok	loka	e	ke	Ake	tAke	NN
pAyZa	p	pA	pAy	pAyZ	a	Za	yZa	AyZa	VM
wa	w	wa	wa	wa	a	wa	wa	wa	NN
kAna	k	kA	kAn	kAna	a	na	Ana	kAna	NN
XariyZA	X	Xa	Xar	Xari	A	ZA	yZA	iyZA	PSP
tAniyZA	t	tA	tAn	tAni	A	ZA	yZA	iyZA	VM
AniyZA	A	An	Ani	Aniy	A	ZA	yZA	iyZA	VAUX
xeKAyZa	x	xe	xeK	xeKA	a	Za	yZa	AyZa	VM
suxine	s	su	sux	suxi	e	ne	ine	xine	NN
yAhArA	y	yA	yAh	yAhA	A	rA	ArA	hArA	PRP
lakRa	l	la	lak	lakR	a	Ra	kRa	akRa	XC
lakRa	l	la	lak	lakR	a	Ra	kRa	akRa	XC
tAkA-upArjana	t	tA	tAk	tAkA	a	na	ana	jana	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
xiyZACe	x	xi	xiy	xiyZ	e	Ce	ACe	ZACe	VAUX
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
xurxine	x	xu	xur	xurx	e	ne	ine	xine	NN
wAhArA	w	wA	wAh	wAhA	A	rA	ArA	hArA	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
xuHKai	x	xu	xuH	xuHK	i	ai	Kai	HKai	NN
Boga	B	Bo	Bog	Boga	a	ga	oga	Boga	NN
kariweCe	k	ka	kar	kari	e	Ce	eCe	weCe	VM

apUrbaxera	a	ap	apU	apUr	a	ra	era	xera	NN
bAtIra	b	bA	bAt	bAtI	a	ra	Ira	tIra	NN
kACe	k	kA	kAC	kACe	e	Ce	ACe	kACe	NST
garura	g	ga	gar	garu	a	ra	ura	rura	NN
gAdZira	g	gA	gAd	gAdZ	a	ra	ira	Zira	NN
AddA	A	Ad	Add	AddA	A	dA	ddA	AddA	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
mane	m	ma	man	mane	e	ne	ane	mane	NN
padZila	p	pa	pad	padZ	a	la	ila	Zila	VM
eka	e	ek	eka	eka	a	ka	eka	eka	QC
jodZA	j	jo	jod	jodZ	A	ZA	dZA	odZA	NN
garu	g	ga	gar	garu	u	ru	aru	garu	NN
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
jIbana	j	jI	jIb	jIba	a	na	ana	bana	NN
XariyZA	X	Xa	Xar	Xari	A	ZA	yZA	iyZA	VM
boJA	b	bo	boJ	boJA	A	JA	oJA	boJA	NN
tAniyZA	t	tA	tAn	tAni	A	ZA	yZA	iyZA	VM
abaSeRe	a	ab	aba	abaS	e	Re	eRe	SeRe	RB
bqxXa	b	bq	bqx	bqxX	a	Xa	xXa	qxXa	JJ
o	o	o	o	o	o	o	o	o	CC
akRama	a	ak	akR	akRa	a	ma	ama	Rama	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
padZile	p	pa	pad	padZ	e	le	ile	Zile	VAUX
lokatA	l	lo	lok	loka	A	tA	atA	katA	NN
wAhAxera	w	wA	wAh	wAhA	a	ra	era	xera	PRP
kasAiKAnAyZa	k	ka	kas	kasA	a	Za	yZa	AyZa	NN
bikri	b	bi	bik	bikr	i	ri	kri	ikri	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
xiyZACila	x	xi	xiy	xiyZ	a	la	ila	Cila	VAUX

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
hqxayZahInawA	h	hq	hqx	hqxa	A	wA	awA	nawA	NN
nibAraNa	n	ni	nib	nibA	a	Na	aNa	raNa	NN
karibAra	k	ka	kar	kari	a	ra	Ara	bAra	VM
upAyZa	u	up	upA	upAy	a	Za	yZa	AyZa	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
loke	l	lo	lok	loke	e	ke	oke	loke	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
keha	k	ke	keh	keha	a	ha	eha	keha	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
cAhile	c	cA	cAh	cAhi	e	le	ile	hile	VAUX
sabAi	s	sa	sab	sabA	i	Ai	bAi	abAi	PRP
wAke	w	wA	wAk	wAke	e	ke	Ake	wAke	PRP
pAgala	p	pA	pAg	pAga	a	la	ala	gala	JJ
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
udZAiyZA	u	ud	udZ	udZA	A	ZA	yZA	iyZA	VM
xeyZa	x	xe	xey	xeyZ	a	Za	yZa	eyZa	VAUX

sei	s	se	sei	sei	i	ei	sei	sei	DEM
paWa	p	pa	paW	paWa	a	Wa	aWa	paWa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
yaKanai	y	ya	yaK	yaKa	i	ai	nai	anai	VM
se	s	se	se	se	e	se	se	se	PRP
giyZACe	g	gi	giy	giyZ	e	Ce	ACe	ZACe	VM
waKanai	w	wa	waK	waKa	i	ai	nai	anai	PRP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
mane	m	ma	man	mane	e	ne	ane	mane	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
coKe	c	co	coK	coKe	e	Ke	oKe	coKe	NN
jala	j	ja	jal	jala	a	la	ala	jala	NN
AsiyZACe	A	As	Asi	Asiy	e	Ce	ACe	ZACe	VM

garura	g	ga	gar	garu	a	ra	ura	rura	NN
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
arWera	a	ar	arW	arWe	a	ra	era	Wera	NN
pipAsAyZa	p	pi	pip	pipA	a	Za	yZa	AyZa	NN
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
barbara	b	ba	bar	barb	a	ra	ara	bara	NN
niRTurawAyZa	n	ni	niR	niRT	a	Za	yZa	AyZa	JJ
mAnuRa	m	mA	mAn	mAnu	a	Ra	uRa	nuRa	NN
ApanAke	A	Ap	Apa	Apan	e	ke	Ake	nAke	PRP
Apani	A	Ap	Apa	Apan	i	ni	ani	pani	PRP
kawa	k	ka	kaw	kawa	a	wa	awa	kawa	QF
Cotai	C	Co	Cot	Cota	i	ai	tai	otai	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
prawixina	p	pr	pra	praw	a	na	ina	xina	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
AniweCe	A	An	Ani	Aniw	e	Ce	eCe	weCe	VAUX

sahasA	s	sa	sah	saha	A	sA	asA	hasA	XC
BArawIra	B	BA	BAr	BAra	a	ra	Ira	wIra	NNP
kaWAtA	k	ka	kaW	kaWA	A	tA	AtA	WAtA	NN
smaraNa	s	sm	sma	smar	a	Na	aNa	raNa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
se	s	se	se	se	e	se	se	se	PRP
mane	m	ma	man	mane	e	ne	ane	mane	NN
mane	m	ma	man	mane	e	ne	ane	mane	RDP
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
Tika	T	Ti	Tik	Tika	a	ka	ika	Tika	JJ
kaWAi	k	ka	kaW	kaWA	i	Ai	WAi	aWAi	NN
wa	w	wa	wa	wa	a	wa	wa	wa	NN

ke	k	ke	ke	ke	e	ke	ke	ke	WQ
koWAyZa	k	ko	koW	koWA	a	Za	yZa	AyZa	WQ
kariweCe	k	ka	kar	kari	e	Ce	eCe	weCe	VM
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	NN
kari	k	ka	kar	kari	i	ri	ari	kari	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
aWabA	a	aW	aWa	aWab	A	bA	abA	WabA	CC
emanii	e	em	ema	eman	i	ii	nii	anii	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
wa	w	wa	wa	wa	a	wa	wa	wa	NN
ciraxina	c	ci	cir	cira	a	na	ina	xina	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
AsiweCe	A	As	Asi	Asiw	e	Ce	eCe	weCe	VAUX
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
baliyZAi	b	ba	bal	bali	i	Ai	ZAi	yZAi	UT
wa	w	wa	wa	wa	a	wa	wa	wa	NN
ewabadZa	e	ew	ewa	ewab	a	Za	dZa	adZa	JJ
wrutira	w	wr	wru	wrut	a	ra	ira	tira	NN
jabAbaxihi	j	ja	jab	jabA	i	hi	ihi	xihi	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

garu-GodZA	g	ga	gar	garu	A	ZA	dZA	odZA	NN
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
upalakRya	u	up	upa	upal	a	ya	Rya	kRya	NN

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
hAwa-BAfgA	h	hA	hAw	hAwa	A	gA	fgA	AfgA	NN
pAzcakadZitAo	p	pA	pAz	pAzc	o	Ao	tAo	itAo	NN
wAi	w	wA	wAi	wAi	i	Ai	wAi	wAi	CC

ApanAke	A	Ap	Apa	Apan	e	ke	Ake	nAke	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	RP
bAzcAiwe	b	bA	bAz	bAzc	e	we	iwe	Aiwe	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
hawyAyZa	h	ha	haw	hawy	a	Za	yZa	AyZa	NN
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
xurbala	x	xu	xur	xurb	a	la	ala	bala	JJ
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
pIdZane	p	pI	pId	pIdZ	e	ne	ane	Zane	NN
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
nirupAyZa	n	ni	nir	niru	a	Za	yZa	AyZa	JJ
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
lajjAhIna	l	la	laj	lajj	a	na	Ina	hIna	JJ
baFcanAyZa	b	ba	baF	baFc	a	Za	yZa	AyZa	NN
ei	e	ei	ei	ei	i	ei	ei	ei	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
mAnuRe	m	mA	mAn	mAnu	e	Re	uRe	nuRe	NN
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
hqxayZabqwwira	h	hq	hqx	hqxa	a	ra	ira	wira	NN
jIbana	j	jI	jIb	jIba	a	na	ana	bana	NN
haraNa	h	ha	har	hara	a	Na	aNa	raNa	NN
kariweCe	k	ka	kar	kari	e	Ce	eCe	weCe	VM
sabalera	s	sa	sab	saba	a	ra	era	lera	NN
ei	e	ei	ei	ei	i	ei	ei	ei	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	RP
AwmahawyAra	A	Aw	Awm	Awma	a	ra	Ara	yAra	NN
ahorAwrabyApI	a	ah	aho	ahor	I	pI	ApI	yApI	JJ
usaba	u	us	usa	usab	a	ba	aba	saba	NN
caliyZACe	c	ca	cal	cali	e	Ce	ACe	ZACe	VM
ihAra	i	ih	ihA	ihAr	a	ra	Ara	hAra	PRP
bAwi	b	bA	bAw	bAwi	i	wi	Awi	bAwi	NN
niBibe	n	ni	niB	niBi	e	be	ibe	Bibe	VM
kabe	k	ka	kab	kabe	e	be	abe	kabe	VAUX

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
sarbanASA	s	sa	sar	sarb	A	SA	ASA	nASA	NN
unmawwawAra	u	un	unm	unma	a	ra	Ara	wAra	NN
parisamApwi	p	pa	par	pari	i	wi	pwi	Apwi	NN
Gatibe	G	Ga	Gat	Gati	e	be	ibe	tibe	VM
kon‌	k	ko	kon	kon‌	‌	n‌	on‌	kon‌	QF
paWa	p	pa	paW	paWa	a	Wa	aWa	paWa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP

maraNera	m	ma	mar	mara	a	ra	era	Nera	NN
Age	A	Ag	Age	Age	e	ge	Age	Age	NST
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	RP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
cewanA	c	ce	cew	cewa	A	nA	anA	wanA	NN
Piribe	P	Pi	Pir	Piri	e	be	ibe	ribe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

Garera	G	Ga	Gar	Gare	a	ra	era	rera	NN
ekaXAre	e	ek	eka	ekaX	e	re	Are	XAre	NN
