behArA	b	be	beh	behA	A	rA	ArA	hArA	NN
yawaxina	y	ya	yaw	yawa	a	na	ina	xina	NN
bAzcabe	b	bA	bAz	bAzc	e	be	abe	cabe	VM
era	e	er	era	era	a	ra	era	era	PRP
jera	j	je	jer	jera	a	ra	era	jera	NN
mitabe	m	mi	mit	mita	e	be	abe	tabe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
Bula	B	Bu	Bul	Bula	a	la	ula	Bula	NN
hayZeCila	h	ha	hay	hayZ	a	la	ila	Cila	VM
ei	e	ei	ei	ei	i	ei	ei	ei	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
mahimake	m	ma	mah	mahi	e	ke	ake	make	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	RP
ewatA	e	ew	ewa	ewat	A	tA	atA	watA	INTF
beSi	b	be	beS	beSi	i	Si	eSi	beSi	JJ
BAlabAsawe	B	BA	BAl	BAla	e	we	awe	sawe	VM
wA	w	wA	wA	wA	A	wA	wA	wA	PRP
Amio	A	Am	Ami	Amio	o	io	mio	Amio	PRP
buJini	b	bu	buJ	buJi	i	ni	ini	Jini	NN
boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	JJ
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
wumio	w	wu	wum	wumi	o	io	mio	umio	PRP
konaxina	k	ko	kon	kona	a	na	ina	xina	NN
buJawe	b	bu	buJ	buJa	e	we	awe	Jawe	VM
pAroni	p	pA	pAr	pAro	i	ni	oni	roni	VAUX

nA	n	nA	nA	nA	A	nA	nA	nA	NEG

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
wemani	w	we	wem	wema	i	ni	ani	mani	CC
aXomuKe	a	aX	aXo	aXom	e	Ke	uKe	muKe	NN
niruwware	n	ni	nir	niru	e	re	are	ware	NN
basiyZA	b	ba	bas	basi	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	NN
xeKiyZA	x	xe	xeK	xeKi	A	ZA	yZA	iyZA	VM
se	s	se	se	se	e	se	se	se	PRP
AbAra	A	Ab	AbA	AbAr	a	ra	Ara	bAra	RB
balila	b	ba	bal	bali	a	la	ila	lila	VM
wA	w	wA	wA	wA	A	wA	wA	wA	PRP
CAdZA	C	CA	CAd	CAdZ	A	ZA	dZA	AdZA	PSP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
biSbAsa	b	bi	biS	biSb	a	sa	Asa	bAsa	NN
mAnuRera	m	mA	mAn	mAnu	a	ra	era	Rera	NN
mana	m	ma	man	mana	a	na	ana	mana	NN
bale	b	ba	bal	bale	e	le	ale	bale	UT
sbawanwra	s	sb	sba	sbaw	a	ra	wra	nwra	JJ
kona	k	ko	kon	kona	a	na	ona	kona	QF
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
baswu	b	ba	bas	basw	u	wu	swu	aswu	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM

yA	y	yA	yA	yA	A	yA	yA	yA	PRP
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
se	s	se	se	se	e	se	se	se	PRP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
xehatAra	x	xe	xeh	xeha	a	ra	Ara	tAra	NN
Xarma	X	Xa	Xar	Xarm	a	ma	rma	arma	NN

BAlabAsAo	B	BA	BAl	BAla	o	Ao	sAo	AsAo	NN
wAi	w	wA	wAi	wAi	i	Ai	wAi	wAi	CC

BebeCilAma	B	Be	Beb	Bebe	a	ma	Ama	lAma	VM
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
xehatAke	x	xe	xeh	xeha	e	ke	Ake	tAke	NN
konamawe	k	ko	kon	kona	e	we	awe	mawe	NN
pele	p	pe	pel	pele	e	le	ele	pele	VM
manatAo	m	ma	man	mana	o	Ao	tAo	atAo	NN
pAbo	p	pA	pAb	pAbo	o	bo	Abo	pAbo	VM
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
BAlabAsAo	B	BA	BAl	BAla	o	Ao	sAo	AsAo	NN
xuRprApya	x	xu	xuR	xuRp	a	ya	pya	Apya	NN
habe	h	ha	hab	habe	e	be	abe	habe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
ke	k	ke	ke	ke	e	ke	ke	ke	WQ
jAne	j	jA	jAn	jAne	e	ne	Ane	jAne	VM
hayZawa	h	ha	hay	hayZ	a	wa	awa	Zawa	RB
sawyii	s	sa	saw	sawy	i	ii	yii	wyii	RB
konaxina	k	ko	kon	kona	a	na	ina	xina	NN
BAgya	B	BA	BAg	BAgy	a	ya	gya	Agya	NN
suprasanna	s	su	sup	supr	a	na	nna	anna	JJ
hawo	h	ha	haw	hawo	o	wo	awo	hawo	VM
hayZawa	h	ha	hay	hayZ	a	wa	awa	Zawa	RB
yA	y	yA	yA	yA	A	yA	yA	yA	DEM
sarbasba	s	sa	sar	sarb	a	ba	sba	asba	NN
xiyZe	x	xi	xiy	xiyZ	e	Ze	yZe	iyZe	PSP
emana	e	em	ema	eman	a	na	ana	mana	PRP
kare	k	ka	kar	kare	e	re	are	kare	VM
ceyZeCilAma	c	ce	cey	ceyZ	a	ma	Ama	lAma	VM
wAi	w	wA	wAi	wAi	i	Ai	wAi	wAi	CC
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
ekaxina	e	ek	eka	ekax	a	na	ina	xina	NN
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
icCeyZa	i	ic	icC	icCe	a	Za	yZa	eyZa	NN
AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
BikRe	B	Bi	Bik	BikR	e	Re	kRe	ikRe	NN
xiwe	x	xi	xiw	xiwe	e	we	iwe	xiwe	VM

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
samayZa	s	sa	sam	sama	a	Za	yZa	ayZa	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
apekRA	a	ap	ape	apek	A	RA	kRA	ekRA	NN
karabAra	k	ka	kar	kara	a	ra	Ara	bAra	VM
abasara	a	ab	aba	abas	a	ra	ara	sara	NN
pelAma	p	pe	pel	pelA	a	ma	Ama	lAma	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
se	s	se	se	se	e	se	se	se	PRP
punarAyZa	p	pu	pun	puna	a	Za	yZa	AyZa	RB
kanuiyZe	k	ka	kan	kanu	e	Ze	yZe	iyZe	VM
Bara	B	Ba	Bar	Bara	a	ra	ara	Bara	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
mAWA	m	mA	mAW	mAWA	A	WA	AWA	mAWA	NN
wulila	w	wu	wul	wuli	a	la	ila	lila	VM
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
sanXyAra	s	sa	san	sanX	a	ra	Ara	yAra	NN
kRINa	k	kR	kRI	kRIN	a	Na	INa	RINa	JJ
Alokera	A	Al	Alo	Alok	a	ra	era	kera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
xui	x	xu	xui	xui	i	ui	xui	xui	QC
cakRera	c	ca	cak	cakR	a	ra	era	Rera	NN
xqRti	x	xq	xqR	xqRt	i	ti	Rti	qRti	NN
wIkRNa	w	wI	wIk	wIkR	a	Na	RNa	kRNa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
acalAra	a	ac	aca	acal	a	ra	Ara	lAra	NN
Anawa	A	An	Ana	Anaw	a	wa	awa	nawa	JJ
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
prawi	p	pr	pra	praw	i	wi	awi	rawi	PSP
nibaxXa	n	ni	nib	niba	a	Xa	xXa	axXa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
swabXa	s	sw	swa	swab	a	Xa	bXa	abXa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX

ekajanera	e	ek	eka	ekaj	a	ra	era	nera	NN
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
ekAgra	e	ek	ekA	ekAg	a	ra	gra	Agra	JJ
xqRti	x	xq	xqR	xqRt	i	ti	Rti	qRti	NN
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
ekajanera	e	ek	eka	ekaj	a	ra	era	nera	NN
sannawa	s	sa	san	sann	a	wa	awa	nawa	JJ
xqRtike	x	xq	xqR	xqRt	e	ke	ike	tike	NN
yena	y	ye	yen	yena	a	na	ena	yena	RP
AkarRaNa	A	Ak	Aka	Akar	a	Na	aNa	RaNa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
wulila	w	wu	wul	wuli	a	la	ila	lila	VAUX
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
palakamAwra	p	pa	pal	pala	a	ra	wra	Awra	RB

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
wakRaNA	w	wa	wak	wakR	A	NA	aNA	RaNA	NN
coKa	c	co	coK	coKa	a	Ka	oKa	coKa	NN
nAmAiyZA	n	nA	nAm	nAmA	A	ZA	yZA	iyZA	VM
laiyZA	l	la	lai	laiy	A	ZA	yZA	iyZA	VAUX
awyanwa	a	aw	awy	awya	a	wa	nwa	anwa	JJ
mqxukaNTe	m	mq	mqx	mqxu	e	Te	NTe	aNTe	NN
awyanwa	a	aw	awy	awya	a	wa	nwa	anwa	JJ
lajjAra	l	la	laj	lajj	a	ra	Ara	jAra	NN
sahiwa	s	sa	sah	sahi	a	wa	iwa	hiwa	PSP
kahila	k	ka	kah	kahi	a	la	ila	hila	JJ
exeSa	e	ex	exe	exeS	a	Sa	eSa	xeSa	NN
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
wa	w	wa	wa	wa	a	wa	wa	wa	NN
sabAi	s	sa	sab	sabA	i	Ai	bAi	abAi	PRP
pAliyZeCe	p	pA	pAl	pAli	e	Ce	eCe	ZeCe	VM
eKAnakAra	e	eK	eKA	eKAn	a	ra	Ara	kAra	PRP
kAja	k	kA	kAj	kAja	a	ja	Aja	kAja	NN
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
SeRa	S	Se	SeR	SeRa	a	Ra	eRa	SeRa	NN
hayZe	h	ha	hay	hayZ	e	Ze	yZe	ayZe	VM
WAke	W	WA	WAk	WAke	e	ke	Ake	WAke	VAUX
wa	w	wa	wa	wa	a	wa	wa	wa	NN
bAdZi	b	bA	bAd	bAdZ	i	Zi	dZi	AdZi	NN
kiMbA	k	ki	kiM	kiMb	A	bA	MbA	iMbA	CC
Arao	A	Ar	Ara	Arao	o	ao	rao	Arao	INTF
kawa	k	ka	kaw	kawa	a	wa	awa	kawa	QF
xeSa	x	xe	xeS	xeSa	a	Sa	eSa	xeSa	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
cala	c	ca	cal	cala	a	la	ala	cala	VM
diharIwe	d	di	dih	diha	e	we	Iwe	rIwe	NN
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
ekaxaNda	e	ek	eka	ekax	a	da	Nda	aNda	NN
tikawe	t	ti	tik	tika	e	we	awe	kawe	VM
pAccine	p	pA	pAc	pAcc	e	ne	ine	cine	VAUX

se	s	se	se	se	e	se	se	se	PRP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
beSi	b	be	beS	beSi	i	Si	eSi	beSi	JJ
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	RP
ke	k	ke	ke	ke	e	ke	ke	ke	WQ
jAne	j	jA	jAn	jAne	e	ne	Ane	jAne	VM

baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
niSbAsa	n	ni	niS	niSb	a	sa	Asa	bAsa	NN
PeliyZA	P	Pe	Pel	Peli	A	ZA	yZA	iyZA	VM
sureSa	s	su	sur	sure	a	Sa	eSa	reSa	JJ
bAliSe	b	bA	bAl	bAli	e	Se	iSe	liSe	NN
mAWA	m	mA	mAW	mAWA	A	WA	AWA	mAWA	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
SuiyZA	S	Su	Sui	Suiy	A	ZA	yZA	iyZA	VM
padZila	p	pa	pad	padZ	a	la	ila	Zila	VAUX
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
kiCukRaNa	k	ki	kiC	kiCu	a	Na	aNa	RaNa	NN
niHSabxe	n	ni	niH	niHS	e	xe	bxe	abxe	RB
sWiraBAbe	s	sW	sWi	sWir	e	be	Abe	BAbe	RB
WAkiyZA	W	WA	WAk	WAki	A	ZA	yZA	iyZA	VM
XIre	X	XI	XIr	XIre	e	re	Ire	XIre	RB
XIre	X	XI	XIr	XIre	e	re	Ire	XIre	RDP
baliwe	b	ba	bal	bali	e	we	iwe	liwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX
aneka	a	an	ane	anek	a	ka	eka	neka	QF
kaRte	k	ka	kaR	kaRt	e	te	Rte	aRte	NN
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
sakAle	s	sa	sak	sakA	e	le	Ale	kAle	NN
xu’KAnA	x	xu	xu’	xu’K	A	nA	AnA	KAnA	QC
ciTi	c	ci	ciT	ciTi	i	Ti	iTi	ciTi	NN
pATAwe	p	pA	pAT	pATA	e	we	Awe	TAwe	VM
pereCi	p	pe	per	pere	i	Ci	eCi	reCi	VAUX

ekaKAnA	e	ek	eka	ekaK	A	nA	AnA	KAnA	NN
womAke	w	wo	wom	womA	e	ke	Ake	mAke	PRP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
ekaKAnA	e	ek	eka	ekaK	A	nA	AnA	KAnA	QC
mahimake	m	ma	mah	mahi	e	ke	ake	make	NN

se	s	se	se	se	e	se	se	se	PRP
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
era	e	er	era	era	a	ra	era	era	PRP
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
cale	c	ca	cal	cale	e	le	ale	cale	VM
giyZe	g	gi	giy	giyZ	e	Ze	yZe	iyZe	VAUX
WAke	W	WA	WAk	WAke	e	ke	Ake	WAke	VAUX
wa	w	wa	wa	wa	a	wa	wa	wa	NN
niScayZa	n	ni	niS	niSc	a	Za	yZa	ayZa	RB
Asabe	A	As	Asa	Asab	e	be	abe	sabe	VM
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
jAni	j	jA	jAn	jAni	i	ni	Ani	jAni	VM

SuniyZA	S	Su	Sun	Suni	A	ZA	yZA	iyZA	VM
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
BayZe	B	Ba	Bay	BayZ	e	Ze	yZe	ayZe	NN
bismayZe	b	bi	bis	bism	e	Ze	yZe	ayZe	NN
camakiyZA	c	ca	cam	cama	A	ZA	yZA	iyZA	VM
uTala	u	uT	uTa	uTal	a	la	ala	Tala	VAUX
kahila	k	ka	kah	kahi	a	la	ila	hila	VAUX
wAzke	w	wA	wAz	wAzk	e	ke	zke	Azke	PRP
kena	k	ke	ken	kena	a	na	ena	kena	WQ

sureSa	s	su	sur	sure	a	Sa	eSa	reSa	NN
wemani	w	we	wem	wema	i	ni	ani	mani	CC
XIre	X	XI	XIr	XIre	e	re	Ire	XIre	RB
XIre	X	XI	XIr	XIre	e	re	Ire	XIre	RDP
balila	b	ba	bal	bali	a	la	ila	lila	VM
eKana	e	eK	eKa	eKan	a	na	ana	Kana	PRP
wAkei	w	wA	wAk	wAke	i	ei	kei	Akei	PRP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
ekamAwra	e	ek	eka	ekam	a	ra	wra	Awra	RB
prayZojana	p	pr	pra	pray	a	na	ana	jana	NN

CelebelA	C	Ce	Cel	Cele	A	lA	elA	belA	NN
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
saMsArera	s	sa	saM	saMs	a	ra	era	rera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
anekaxina	a	an	ane	anek	a	na	ina	xina	NN
aneka	a	an	ane	anek	a	ka	eka	neka	QF
granWii	g	gr	gra	gran	i	ii	Wii	nWii	NN
pAkiyZeCi	p	pA	pAk	pAki	i	Ci	eCi	ZeCi	VM
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
wAxera	w	wA	wAx	wAxe	a	ra	era	xera	PRP
KolabAra	K	Ko	Kol	Kola	a	ra	Ara	bAra	NN
janye	j	ja	jan	jany	e	ye	nye	anye	PSP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
mAnuRatike	m	mA	mAn	mAnu	e	ke	ike	tike	NN
ciraxina	c	ci	cir	cira	a	na	ina	xina	NN
AbaSyaka	A	Ab	Aba	AbaS	a	ka	aka	yaka	JJ
hayZeCe	h	ha	hay	hayZ	e	Ce	eCe	ZeCe	VM

wAi	w	wA	wAi	wAi	i	Ai	wAi	wAi	CC
Ajao	A	Aj	Aja	Ajao	o	ao	jao	Ajao	NN
wAkei	w	wA	wAk	wAke	i	ei	kei	Akei	PRP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
dAka	d	dA	dAk	dAka	a	ka	Aka	dAka	NN
xiwe	x	xi	xiw	xiwe	e	we	iwe	xiwe	VM
hayZeCe	h	ha	hay	hayZ	e	Ce	eCe	ZeCe	VAUX

ewa	e	ew	ewa	ewa	a	wa	ewa	ewa	INTF
XErya	X	XE	XEr	XEry	a	ya	rya	Erya	JJ
pqWibIwe	p	pq	pqW	pqWi	e	we	Iwe	bIwe	NN
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
wa	w	wa	wa	wa	a	wa	wa	wa	NN
kArao	k	kA	kAr	kAra	o	ao	rao	Arao	PRP
nei	n	ne	nei	nei	i	ei	nei	nei	VM

acalAra	a	ac	aca	acal	a	ra	Ara	lAra	JJ
bukera	b	bu	buk	buke	a	ra	era	kera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
wolapAdZa	w	wo	wol	wola	a	Za	dZa	AdZa	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
se	s	se	se	se	e	se	se	se	DEM
aXomuKe	a	aX	aXo	aXom	e	Ke	uKe	muKe	NN
sWira	s	sW	sWi	sWir	a	ra	ira	Wira	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
Suniwe	S	Su	Sun	Suni	e	we	iwe	niwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX

sureSa	s	su	sur	sure	a	Sa	eSa	reSa	NN
balila	b	ba	bal	bali	a	la	ila	lila	VM
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
ciTira	c	ci	ciT	ciTi	a	ra	ira	Tira	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
prAyZa	p	pr	prA	prAy	a	Za	yZa	AyZa	RB
saba	s	sa	sab	saba	a	ba	aba	saba	QF
kaWAi	k	ka	kaW	kaWA	i	Ai	WAi	aWAi	NN
leKA	l	le	leK	leKA	A	KA	eKA	leKA	VM
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VAUX
padZalei	p	pa	pad	padZ	i	ei	lei	alei	VM
tera	t	te	ter	tera	a	ra	era	tera	NN
pAbe	p	pA	pAb	pAbe	e	be	Abe	pAbe	VM

sexina	s	se	sex	sexi	a	na	ina	xina	NN
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
hAwe	h	hA	hAw	hAwe	e	we	Awe	hAwe	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
sampawwira	s	sa	sam	samp	a	ra	ira	wira	NN
pAkA	p	pA	pAk	pAkA	A	kA	AkA	pAkA	JJ
uilaKAnAi	u	ui	uil	uila	i	Ai	nAi	AnAi	NN
xiyZeCi	x	xi	xiy	xiyZ	i	Ci	eCi	ZeCi	VM

icCe	i	ic	icC	icCe	e	Ce	cCe	icCe	NN
karale	k	ka	kar	kara	e	le	ale	rale	VM
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
aneka	a	an	ane	anek	a	ka	eka	neka	QF
jinisai	j	ji	jin	jini	i	ai	sai	isai	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
niwe	n	ni	niw	niwe	e	we	iwe	niwe	VM
pAro	p	pA	pAr	pAro	o	ro	Aro	pAro	VAUX
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
bali	b	ba	bal	bali	i	li	ali	bali	VM
niyZe	n	ni	niy	niyZ	e	Ze	yZe	iyZe	VAUX
kAja	k	kA	kAj	kAja	a	ja	Aja	kAja	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM

baraFca	b	ba	bar	bara	a	ca	Fca	aFca	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
bezce	b	be	bez	bezc	e	ce	zce	ezce	VM
WAkaleo	W	WA	WAk	WAka	o	eo	leo	aleo	VAUX
yemana	y	ye	yem	yema	a	na	ana	mana	CC
garIba-xuHKIrAi	g	ga	gar	garI	i	Ai	rAi	IrAi	JJ
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
pewo	p	pe	pew	pewo	o	wo	ewo	pewo	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
maraNera	m	ma	mar	mara	a	ra	era	Nera	NN
pareo	p	pa	par	pare	o	eo	reo	areo	NST
yena	y	ye	yen	yena	a	na	ena	yena	RP
wArAi	w	wA	wAr	wArA	i	Ai	rAi	ArAi	PRP
pAyZa	p	pA	pAy	pAyZ	a	Za	yZa	AyZa	VM

AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
kiCura	k	ki	kiC	kiCu	a	ra	ura	Cura	NN
safgei	s	sa	saf	safg	i	ei	gei	fgei	PSP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
nijeke	n	ni	nij	nije	e	ke	eke	jeke	PRP
jadZiyZe	j	ja	jad	jadZ	e	Ze	yZe	iyZe	VM
reKa	r	re	reK	reKa	a	Ka	eKa	reKa	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
niScinwa	n	ni	niS	niSc	a	wa	nwa	inwa	JJ
hao	h	ha	hao	hao	o	ao	hao	hao	NN
nirbiGna	n	ni	nir	nirb	a	na	Gna	iGna	JJ
hao	h	ha	hao	hao	o	ao	hao	hao	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
saMsraba	s	sa	saM	saMs	a	ba	aba	raba	NN
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
nijeke	n	ni	nij	nije	e	ke	eke	jeke	PRP
yena	y	ye	yen	yena	a	na	ena	yena	RP
sarbawoBAbe	s	sa	sar	sarb	e	be	Abe	BAbe	RB
bicCinna	b	bi	bic	bicC	a	na	nna	inna	JJ
karawe	k	ka	kar	kara	e	we	awe	rawe	VM
pAro	p	pA	pAr	pAro	o	ro	Aro	pAro	VAUX

ceRtA	c	ce	ceR	ceRt	A	tA	RtA	eRtA	NN
karale	k	ka	kar	kara	e	le	ale	rale	VM
pqWibIwe	p	pq	pqW	pqWi	e	we	Iwe	bIwe	NN
aneka	a	an	ane	anek	a	ka	eka	neka	QF
xuHKai	x	xu	xuH	xuHK	i	ai	Kai	HKai	NN
sahA	s	sa	sah	sahA	A	hA	ahA	sahA	VM
yAyZa	y	yA	yAy	yAyZ	a	Za	yZa	AyZa	VAUX
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
xeoyZA	x	xe	xeo	xeoy	A	ZA	yZA	oyZA	VM
xuHKeo	x	xu	xuH	xuHK	o	eo	Keo	HKeo	NN
yena	y	ye	yen	yena	a	na	ena	yena	RP
ekaxina	e	ek	eka	ekax	a	na	ina	xina	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
anAyZAse	a	an	anA	anAy	e	se	Ase	ZAse	RB
saiwe	s	sa	sai	saiw	e	we	iwe	aiwe	VM
pAro	p	pA	pAr	pAro	o	ro	Aro	pAro	VAUX

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
AcaraNe	A	Ac	Aca	Acar	e	Ne	aNe	raNe	NN
o	o	o	o	o	o	o	o	o	CC
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
balAra	b	ba	bal	balA	a	ra	Ara	lAra	VM
Bafgiwe	B	Ba	Baf	Bafg	e	we	iwe	giwe	NN
acalAra	a	ac	aca	acal	a	ra	Ara	lAra	JJ
manera	m	ma	man	mane	a	ra	era	nera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
paryanwai	p	pa	par	pary	i	ai	wai	nwai	PSP
kemana	k	ke	kem	kema	a	na	ana	mana	RP
yena	y	ye	yen	yena	a	na	ena	yena	RP
BayZa	B	Ba	Bay	BayZ	a	Za	yZa	ayZa	NN
BayZa	B	Ba	Bay	BayZ	a	Za	yZa	ayZa	NN
kariweCila	k	ka	kar	kari	a	la	ila	Cila	VM
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
SeRera	S	Se	SeR	SeRe	a	ra	era	Rera	NN
kaWAtAyZa	k	ka	kaW	kaWA	a	Za	yZa	AyZa	NN
se	s	se	se	se	e	se	se	se	PRP
yaWArWai	y	ya	yaW	yaWA	i	ai	Wai	rWai	RB
BIwa	B	BI	BIw	BIwa	a	wa	Iwa	BIwa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
uTila	u	uT	uTi	uTil	a	la	ila	Tila	VM
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
e-saba	e	e-	e-s	e-sa	a	ba	aba	saba	DEM
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
wulaca	w	wu	wul	wula	a	ca	aca	laca	VM
kena	k	ke	ken	kena	a	na	ena	kena	WQ

uTe	u	uT	uTe	uTe	e	Te	uTe	uTe	VM
basa	b	ba	bas	basa	a	sa	asa	basa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

yAwe	y	yA	yAw	yAwe	e	we	Awe	yAwe	CC
